source_dataset,source_label,metric,metric_label,metric_role,technology,measurement_context,application_context,mobility_context,non_missing_count,mean,std,min,p05,p25,median,p75,p95,max,iqr,claim_scope
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,3g,production_trace,Amazon_Prime,Static,2213,-84.92092182557614,19.840516490985255,-200.0,-87.0,-83.0,-81.0,-81.0,-77.0,-77.0,2.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,3g,production_trace,Download,Driving,4346,-70.54532903819604,11.9949123294188,-101.0,-93.0,-79.0,-69.0,-59.0,-51.0,-51.0,20.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,3g,production_trace,Netflix,Driving,1263,-69.98970704671417,12.179028576916277,-97.0,-92.8,-79.0,-69.0,-61.0,-51.0,-51.0,18.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,3g,production_trace,Netflix,Static,247,-60.24696356275304,11.106274360624434,-95.0,-89.0,-57.0,-55.0,-55.0,-55.0,-53.0,2.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,5g,production_trace,Amazon_Prime,Driving,17788,-85.31718012143018,10.562044373292073,-120.0,-102.0,-93.0,-86.0,-78.0,-68.0,-51.0,15.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,5g,production_trace,Amazon_Prime,Static,28830,-99.96597294484911,2.0057119469475246,-107.0,-104.0,-100.0,-100.0,-99.0,-97.0,-94.0,1.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,5g,production_trace,Download,Driving,13959,-82.77820760799484,11.543004842475176,-116.0,-101.0,-91.0,-83.0,-74.0,-64.0,-50.0,17.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,5g,production_trace,Download,Static,15617,-99.91496446180444,2.7507342630638854,-108.0,-104.0,-102.0,-100.0,-98.0,-96.0,-93.0,4.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,5g,production_trace,Netflix,Driving,26508,-87.97574317187264,11.652333096679618,-119.0,-104.0,-98.0,-89.0,-80.0,-67.0,-49.0,18.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,5g,production_trace,Netflix,Static,33701,-92.24112044152993,8.11843463170103,-124.0,-102.0,-100.0,-92.0,-86.0,-79.0,-52.0,14.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,lte,production_trace,Amazon_Prime,Driving,11176,-90.74552612741589,11.9087442777776,-122.0,-109.0,-100.0,-91.0,-83.0,-70.0,-55.0,17.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,lte,production_trace,Amazon_Prime,Static,3873,-96.99586883552801,0.07175108590556771,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-95.0,0.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,lte,production_trace,Download,Driving,9204,-87.30345501955671,12.337547871665732,-200.0,-106.0,-95.0,-88.0,-79.0,-67.0,-49.0,16.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,lte,production_trace,Netflix,Driving,10312,-89.39507370054305,12.18448556415877,-117.0,-109.0,-98.0,-90.0,-81.0,-68.0,-48.0,17.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,lte,production_trace,Netflix,Static,647,-92.11437403400309,5.90895006749335,-124.0,-103.0,-96.0,-89.0,-88.0,-86.0,-79.0,8.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,unknown,production_trace,Amazon_Prime,Driving,372,-68.28494623655914,14.281516497703969,-101.0,-93.0,-81.0,-69.0,-54.5,-51.0,-51.0,26.5,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,unknown,production_trace,Amazon_Prime,Static,25,-110.76,51.243113358447175,-200.0,-200.0,-91.0,-83.0,-81.0,-81.0,-79.0,10.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,unknown,production_trace,Download,Driving,82,-86.53658536585365,8.399287333012202,-95.0,-94.9,-91.0,-89.0,-87.0,-71.0,-57.0,4.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,unknown,production_trace,Netflix,Driving,141,-66.23404255319149,12.965139136420701,-97.0,-93.0,-73.0,-61.0,-57.0,-51.0,-51.0,16.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,unknown,production_trace,Netflix,Static,13,-79.6923076923077,38.25655633436055,-200.0,-129.79999999999998,-81.0,-77.0,-55.0,-55.0,-55.0,26.0,selected radio-strength plausibility comparison
ns3_lena,5G-LENA/ns-3,signal_dbm,Signal / RSRP,radio_measurement,5g,controlled_simulation,qos_reference,controlled,0,,,,,,,,,,,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Browse,Driving,120,0.8016666666666665,1.0132519685748103,0.0,0.0,0.1575,0.43,1.0225,2.4474999999999993,6.3,0.865,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Browse,Static,1551,0.8896840747904579,1.0386999769242093,0.0,0.0,0.26,0.58,1.13,2.76,10.37,0.8699999999999999,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Browse,Walking,1463,0.8221120984278879,0.9743621764518775,0.0,0.0,0.2,0.52,1.08,2.617999999999997,9.55,0.8800000000000001,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Call,Driving,115,0.44756521739130434,0.4353635127720762,0.0,0.0,0.185,0.36,0.595,1.2139999999999997,3.11,0.41,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Call,Static,1550,0.5499612903225806,0.6397320279440581,0.0,0.0,0.17,0.35,0.71,1.7854999999999996,6.04,0.5399999999999999,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Call,Walking,1438,0.494749652294854,0.6222551192678079,0.0,0.0,0.14,0.3,0.62,1.6104999999999905,7.52,0.48,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Gaming,Driving,101,2.259009900990099,2.3957568762086416,0.0,0.0,0.26,1.48,3.3,7.41,8.53,3.04,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Gaming,Static,1557,2.5205459216441874,2.9301973397452263,0.0,0.0,0.36,1.58,3.64,8.41,18.79,3.2800000000000002,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Gaming,Walking,1391,2.0451905104241552,2.4122632622525844,0.0,0.0,0.25,1.21,3.025,7.175,16.61,2.775,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Streaming,Driving,126,2.1028571428571423,2.5289753995301285,0.0,0.0,0.18,1.13,3.1475,8.2875,9.39,2.9675,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Streaming,Static,1543,3.962132209980558,4.244096936923795,0.0,0.0,0.47,2.48,6.525,12.698999999999998,19.99,6.055000000000001,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,4G,synthetic_session_record,Streaming,Walking,1435,2.9499303135888497,3.6724313306017864,0.0,0.0,0.25,1.35,4.165,10.483,17.83,3.915,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Browse,Driving,203,0.7295566502463052,0.7378717727105306,0.0,0.0,0.29,0.52,0.98,2.0789999999999997,5.35,0.69,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Browse,Static,2376,0.7829503367003366,1.0045439537452816,0.0,0.0,0.24,0.49,0.9325,2.4725,12.59,0.6925,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Browse,Walking,2263,0.7499646486964208,1.1879739637084281,0.0,0.0,0.22,0.48,0.96,2.23,39.44,0.74,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Call,Driving,171,0.4291812865497076,0.48570073926064294,0.0,0.0,0.11,0.3,0.58,1.3900000000000001,2.5,0.47,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Call,Static,2438,0.39102953240360955,0.482005588037452,0.0,0.0,0.12,0.25,0.49,1.28,6.39,0.37,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Call,Walking,2200,0.3810045454545455,0.4467867593682351,0.0,0.0,0.12,0.25,0.49,1.13,5.2,0.37,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Gaming,Driving,198,5.776565656565658,7.161473866626047,0.0,0.0,1.56,3.6950000000000003,7.005,17.716999999999945,47.92,5.445,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Gaming,Static,2571,5.784558537534034,6.773786024852168,0.0,0.0,1.725,3.71,7.55,17.9,96.14,5.824999999999999,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Gaming,Walking,2223,5.2594062078272605,6.5325712224180945,0.0,0.0,1.38,3.26,6.83,16.663000000000025,60.37,5.45,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Streaming,Driving,193,14.327668393782382,16.067823672051272,0.0,0.0,1.45,8.96,24.03,45.541999999999994,77.16,22.580000000000002,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Streaming,Static,2613,20.691959433601223,23.376460134622874,0.0,0.0,3.17,13.26,29.64,70.75600000000003,195.52,26.47,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G NSA,synthetic_session_record,Streaming,Walking,2201,17.06977283053158,20.57874726824227,0.0,0.0,1.92,10.08,25.22,57.84,155.14,23.299999999999997,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Browse,Driving,196,1.1852551020408164,1.310891822572197,0.0,0.0,0.36,0.81,1.54,3.69,7.99,1.1800000000000002,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Browse,Static,2277,1.261453667105841,1.5130172848322576,0.0,0.0,0.42,0.82,1.58,3.81,20.52,1.1600000000000001,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Browse,Walking,1983,1.240206757438225,1.4707027595943483,0.0,0.0,0.4,0.85,1.59,3.715999999999995,19.13,1.19,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Call,Driving,187,0.5570588235294118,0.7473346271305017,0.0,0.0,0.125,0.34,0.69,1.9319999999999993,6.16,0.565,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Call,Static,2260,0.5430973451327434,0.6095845502086349,0.0,0.0,0.1775,0.36,0.68,1.73,7.86,0.5025000000000001,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Call,Walking,2014,0.5181578947368422,0.648558363766793,0.0,0.0,0.16,0.33,0.63,1.656999999999998,10.68,0.47,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Gaming,Driving,203,6.983349753694581,7.631976932087666,0.0,0.0,2.435,5.41,8.555,19.88,51.55,6.119999999999999,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Gaming,Static,2235,8.753597315436242,10.003114798643276,0.0,0.0,2.81,5.75,11.25,27.330999999999978,108.76,8.44,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Gaming,Walking,2090,7.987641148325358,9.967937111504524,0.0,0.0,2.3049999999999997,5.06,10.120000000000001,25.685999999999993,135.13,7.815000000000001,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Streaming,Driving,177,28.41112994350283,33.87102383356835,0.0,0.0,3.91,16.7,35.82,114.26999999999991,166.0,31.91,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Streaming,Static,2265,29.915955849889624,33.212499890984574,0.0,0.0,6.82,19.67,42.42,91.34199999999987,249.95,35.6,selected upload-throughput plausibility comparison
synnetqos,SynNetQoS,upload_throughput_mbps,Upload throughput,service_performance,5G SA,synthetic_session_record,Streaming,Walking,2073,26.463545586107088,32.06964591798592,0.0,0.0,4.38,15.87,37.13,90.7759999999999,255.5,32.75,selected upload-throughput plausibility comparison
vienna_4g5g,Vienna 4G/5G,upload_throughput_mbps,Upload throughput,service_performance,5g,drive_test,,mobile_measurement,683548,10.501259892014911,22.452278597251755,0.0,0.0,0.0,0.4000000059604645,4.300000190734863,68.9000015258789,120.0,4.300000190734863,selected upload-throughput plausibility comparison
vienna_4g5g,Vienna 4G/5G,upload_throughput_mbps,Upload throughput,service_performance,lte,drive_test,,mobile_measurement,1155270,9.890250937676775,17.24338829911466,0.0,0.0,0.2000000029802322,0.6000000238418579,10.199999809265137,49.0,97.4000015258789,9.999999806284904,selected upload-throughput plausibility comparison
campus_qos,Campus QoS,upload_throughput_mbps,Upload throughput,service_performance,5g,controlled_testbed,,controlled,302,10.055688030131815,7.505714618895236,0.233518582540407,0.5642646791067558,3.8091098633527976,9.157868687412895,14.869319995163025,24.57906867713991,35.8507114634667,11.060210131810226,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,2g,production_trace,Amazon_Prime,Driving,91,0.0004945054945054946,0.0022576961038172734,0.0,0.0,0.0,0.0,0.0,0.0025,0.019,0.0,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,3g,production_trace,Amazon_Prime,Driving,8303,0.03362579790437191,0.12175517688105361,0.0,0.0,0.0,0.009,0.022,0.093,1.688,0.022,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,3g,production_trace,Amazon_Prime,Static,2213,0.11065476728422954,0.1581245249472242,0.0,0.0,0.035,0.091,0.139,0.197,1.779,0.10400000000000001,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,3g,production_trace,Download,Driving,4346,0.054764381040036815,0.050101748546406685,0.0,0.001,0.017,0.044,0.079,0.15,0.358,0.062,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,3g,production_trace,Netflix,Driving,1263,0.015477434679334918,0.034551497050142294,0.0,0.0,0.0,0.005,0.01,0.10589999999999986,0.258,0.01,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,3g,production_trace,Netflix,Static,247,0.005688259109311742,0.02361178188330875,0.0,0.0,0.0,0.0,0.001,0.025,0.196,0.001,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,5g,production_trace,Amazon_Prime,Driving,17788,0.0368416910276591,0.17173620570326034,0.0,0.0,0.0,0.007,0.015,0.062,2.881,0.015,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,5g,production_trace,Amazon_Prime,Static,28830,0.056658446063128684,0.16451264071015417,0.0,0.0,0.0,0.011,0.054,0.131,2.418,0.054,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,5g,production_trace,Download,Driving,13959,0.11802621964324092,0.0974146623953844,0.0,0.001,0.06,0.091,0.181,0.278,1.626,0.121,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,5g,production_trace,Download,Static,15617,0.1461191009797016,0.1097434340454929,0.0,0.001,0.067,0.141,0.218,0.299,1.251,0.151,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,5g,production_trace,Netflix,Driving,26508,0.014575750716764748,0.08856565963407437,0.0,0.0,0.0,0.0,0.003,0.07464999999999782,6.862,0.003,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,5g,production_trace,Netflix,Static,33701,0.00902937598290852,0.05502448252446695,0.0,0.0,0.0,0.0,0.0,0.029,1.927,0.0,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,lte,production_trace,Amazon_Prime,Driving,11176,0.040389226914817465,0.16774379176152623,0.0,0.0,0.0,0.009,0.02,0.091,2.474,0.02,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,lte,production_trace,Amazon_Prime,Static,3873,0.03743687064291247,0.15066674373971922,0.0,0.0,0.0,0.005,0.025,0.103,2.198,0.025,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,lte,production_trace,Download,Driving,9204,0.11346077792264232,0.10118997018663921,0.0,0.001,0.049,0.099,0.146,0.29585000000000033,1.339,0.09699999999999999,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,lte,production_trace,Netflix,Driving,10312,0.020910492629945696,0.07823182253341762,0.0,0.0,0.0,0.0,0.004,0.134,2.348,0.004,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,lte,production_trace,Netflix,Static,647,0.02533848531684699,0.053005999889895204,0.0,0.0,0.0,0.0,0.0075,0.134,0.322,0.0075,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,unknown,production_trace,Amazon_Prime,Driving,372,0.03877688172043011,0.12124956421610401,0.0,0.0,0.002,0.008,0.028,0.12744999999999998,1.446,0.026000000000000002,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,unknown,production_trace,Amazon_Prime,Static,25,0.01376,0.0242096399532638,0.0,0.0,0.0,0.006,0.016,0.04239999999999997,0.115,0.016,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,unknown,production_trace,Download,Driving,82,0.013792682926829272,0.020441870493089626,0.0,0.0,0.0,0.002,0.025500000000000002,0.05580000000000001,0.065,0.025500000000000002,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,unknown,production_trace,Netflix,Driving,141,0.004049645390070923,0.009004226183246835,0.0,0.0,0.0,0.002,0.004,0.02,0.088,0.004,selected upload-throughput plausibility comparison
ucc_5g_context,UCC 5G Context,upload_throughput_mbps,Upload throughput,service_performance,unknown,production_trace,Netflix,Static,13,0.0005384615384615384,0.0008770580193070294,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.001,selected upload-throughput plausibility comparison
ns3_lena,5G-LENA/ns-3,upload_throughput_mbps,Upload throughput,service_performance,5g,controlled_simulation,qos_reference,controlled,0,,,,,,,,,,,selected upload-throughput plausibility comparison
