dataset_id,dataset_name,file_path,column_name,dtype_in_sample,sample_size,sample_missing_count,sample_missing_fraction,example_values,sample_row_limit
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,Timestamp,object,444,0,0.0,"[""2019.11.21_09.03.56"", ""2019.11.21_09.03.57"", ""2019.11.21_09.03.58""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,Longitude,float64,444,0,0.0,"[""-8.460839"", ""-8.460839"", ""-8.460839""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,Latitude,float64,444,0,0.0,"[""51.889411"", ""51.889411"", ""51.889411""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,Speed,int64,444,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,Operatorname,object,444,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,CellID,int64,444,0,0.0,"[""11"", ""11"", ""11""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,NetworkMode,object,444,0,0.0,"[""5G"", ""5G"", ""5G""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,RSRP,int64,444,0,0.0,"[""-76"", ""-76"", ""-76""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,RSRQ,int64,444,0,0.0,"[""-12"", ""-12"", ""-11""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,SNR,float64,444,0,0.0,"[""2.0"", ""2.0"", ""1.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,CQI,int64,444,0,0.0,"[""10"", ""10"", ""10""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,RSSI,object,444,0,0.0,"[""-74"", ""-74"", ""-74""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,DL_bitrate,int64,444,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,UL_bitrate,int64,444,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,State,object,444,0,0.0,"[""I"", ""I"", ""I""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,PINGAVG,object,444,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,PINGMIN,object,444,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,PINGMAX,object,444,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,PINGSTDEV,object,444,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,PINGLOSS,object,444,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,CELLHEX,object,444,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,NODEHEX,object,444,0,0.0,"[""A9C9"", ""A9C9"", ""A9C9""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,LACHEX,object,444,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,RAWCELLID,int64,444,0,0.0,"[""11127051"", ""11127051"", ""11127051""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,NRxRSRP,object,444,0,0.0,"[""-92.0"", ""-92.0"", ""-92.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.03.55.csv,NRxRSRQ,object,444,0,0.0,"[""0.0"", ""0.0"", ""0.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,Timestamp,object,1000,0,0.0,"[""2019.11.21_09.44.52"", ""2019.11.21_09.44.52"", ""2019.11.21_09.44.53""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,Longitude,float64,1000,0,0.0,"[""-8.460484"", ""-8.460484"", ""-8.460419""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,Latitude,float64,1000,0,0.0,"[""51.887249"", ""51.887249"", ""51.887254""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,Speed,int64,1000,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,Operatorname,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,CellID,int64,1000,0,0.0,"[""1"", ""1"", ""1""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,NetworkMode,object,1000,0,0.0,"[""LTE"", ""LTE"", ""LTE""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,RSRP,int64,1000,0,0.0,"[""-89"", ""-88"", ""-88""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,RSRQ,int64,1000,0,0.0,"[""-7"", ""-8"", ""-8""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,SNR,object,1000,0,0.0,"[""6.0"", ""10.0"", ""10.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,CQI,object,1000,0,0.0,"[""9"", ""9"", ""9""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,RSSI,object,1000,0,0.0,"[""-70"", ""-70"", ""-70""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,DL_bitrate,int64,1000,0,0.0,"[""9"", ""9"", ""9""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,UL_bitrate,int64,1000,0,0.0,"[""3"", ""3"", ""3""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,State,object,1000,0,0.0,"[""D"", ""D"", ""D""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,PINGAVG,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,PINGMIN,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,PINGMAX,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,PINGSTDEV,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,PINGLOSS,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,CELLHEX,object,1000,0,0.0,"[""1"", ""1"", ""1""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,NODEHEX,object,1000,0,0.0,"[""53E42"", ""53E42"", ""53E42""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,LACHEX,object,1000,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,RAWCELLID,int64,1000,0,0.0,"[""87966209"", ""87966209"", ""87966209""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,NRxRSRP,object,1000,0,0.0,"[""-106.0"", ""-106.0"", ""-106.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_09.44.52.csv,NRxRSRQ,object,1000,0,0.0,"[""-14.0"", ""-14.0"", ""-14.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,Timestamp,object,268,0,0.0,"[""2019.11.21_10.20.17"", ""2019.11.21_10.20.18"", ""2019.11.21_10.20.19""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,Longitude,float64,268,0,0.0,"[""-8.396425"", ""-8.396425"", ""-8.396425""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,Latitude,float64,268,0,0.0,"[""51.919017"", ""51.919017"", ""51.919017""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,Speed,int64,268,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,Operatorname,object,268,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,CellID,int64,268,0,0.0,"[""2"", ""2"", ""2""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,NetworkMode,object,268,0,0.0,"[""LTE"", ""LTE"", ""LTE""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,RSRP,int64,268,0,0.0,"[""-102"", ""-102"", ""-103""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,RSRQ,int64,268,0,0.0,"[""-12"", ""-12"", ""-10""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,SNR,float64,268,0,0.0,"[""4.0"", ""4.0"", ""11.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,CQI,int64,268,0,0.0,"[""10"", ""10"", ""10""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,RSSI,object,268,0,0.0,"[""-86"", ""-86"", ""-86""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,DL_bitrate,int64,268,0,0.0,"[""37"", ""1"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,UL_bitrate,int64,268,0,0.0,"[""8"", ""3"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,State,object,268,0,0.0,"[""D"", ""D"", ""D""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,PINGAVG,object,268,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,PINGMIN,object,268,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,PINGMAX,object,268,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,PINGSTDEV,object,268,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,PINGLOSS,object,268,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,CELLHEX,object,268,0,0.0,"[""2"", ""2"", ""2""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,NODEHEX,object,268,0,0.0,"[""A81B"", ""A81B"", ""A81B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,LACHEX,object,268,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,RAWCELLID,int64,268,0,0.0,"[""11016962"", ""11016962"", ""11016962""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,NRxRSRP,object,268,0,0.0,"[""-105.0"", ""-105.0"", ""-106.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_10.20.17.csv,NRxRSRQ,object,268,0,0.0,"[""-15.0"", ""-15.0"", ""-14.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,Timestamp,object,1000,0,0.0,"[""2019.11.21_14.33.25"", ""2019.11.21_14.33.26"", ""2019.11.21_14.33.26""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,Longitude,float64,1000,0,0.0,"[""-8.388228999999999"", ""-8.388228999999999"", ""-8.388119999999999""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,Latitude,float64,1000,0,0.0,"[""51.935594"", ""51.935594"", ""51.935571""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,Speed,int64,1000,0,0.0,"[""0"", ""0"", ""3""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,Operatorname,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,CellID,int64,1000,0,0.0,"[""12"", ""12"", ""12""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,NetworkMode,object,1000,0,0.0,"[""5G"", ""5G"", ""5G""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,RSRP,int64,1000,0,0.0,"[""-101"", ""-101"", ""-101""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,RSRQ,int64,1000,0,0.0,"[""-13"", ""-13"", ""-13""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,SNR,object,1000,0,0.0,"[""4.0"", ""4.0"", ""4.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,CQI,object,1000,0,0.0,"[""14"", ""14"", ""14""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,RSSI,object,1000,0,0.0,"[""-81"", ""-81"", ""-81""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,DL_bitrate,int64,1000,0,0.0,"[""36"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,UL_bitrate,int64,1000,0,0.0,"[""7"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,State,object,1000,0,0.0,"[""D"", ""I"", ""I""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,PINGAVG,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,PINGMIN,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,PINGMAX,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,PINGSTDEV,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,PINGLOSS,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,CELLHEX,object,1000,0,0.0,"[""C"", ""C"", ""C""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,NODEHEX,object,1000,0,0.0,"[""A81B"", ""A81B"", ""A81B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,LACHEX,object,1000,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,RAWCELLID,int64,1000,0,0.0,"[""11016972"", ""11016972"", ""11016972""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,NRxRSRP,object,1000,0,0.0,"[""-96.0"", ""-96.0"", ""-96.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_14.33.25.csv,NRxRSRQ,object,1000,0,0.0,"[""-15.0"", ""-15.0"", ""-15.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,Timestamp,object,1000,0,0.0,"[""2019.11.21_15.38.36"", ""2019.11.21_15.38.36"", ""2019.11.21_15.38.36""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,Longitude,float64,1000,0,0.0,"[""-8.460065"", ""-8.460221"", ""-8.460221""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,Latitude,float64,1000,0,0.0,"[""51.88763"", ""51.887427"", ""51.887427""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,Speed,int64,1000,0,0.0,"[""0"", ""1"", ""1""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,Operatorname,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,CellID,int64,1000,0,0.0,"[""1"", ""1"", ""1""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,NetworkMode,object,1000,0,0.0,"[""LTE"", ""LTE"", ""LTE""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,RSRP,int64,1000,0,0.0,"[""-90"", ""-90"", ""-90""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/animated-RickandMorty/B_2019.11.21_15.38.35.csv,RSRQ,int64,1000,0,0.0,"[""-7"", ""-7"", ""-7""]",1000
