node_id,node_type,graph_view,node_label,source_dataset,source_column,source_value,session_id,row_count,degraded_count,degradation_fraction
warehouse_measurement:session:s042_03797:ac9fb103d642,session,warehouse_measurement,S042_03797,synnetqos,session_id,S042_03797,S042_03797,10,4,0.4
warehouse_measurement:session:s042_03798:e7a3ecc4339d,session,warehouse_measurement,S042_03798,synnetqos,session_id,S042_03798,S042_03798,10,7,0.7
warehouse_measurement:session:s042_03799:9b1f22f0e288,session,warehouse_measurement,S042_03799,synnetqos,session_id,S042_03799,S042_03799,10,0,0.0
warehouse_measurement:session:s042_03800:9f31e045242c,session,warehouse_measurement,S042_03800,synnetqos,session_id,S042_03800,S042_03800,10,4,0.4
warehouse_measurement:session:s042_03801:6a9c3f5c69a6,session,warehouse_measurement,S042_03801,synnetqos,session_id,S042_03801,S042_03801,10,6,0.6
warehouse_measurement:session:s042_03802:a5d3cd4f33a7,session,warehouse_measurement,S042_03802,synnetqos,session_id,S042_03802,S042_03802,10,4,0.4
warehouse_measurement:session:s042_03803:fa9858090bbb,session,warehouse_measurement,S042_03803,synnetqos,session_id,S042_03803,S042_03803,10,10,1.0
warehouse_measurement:session:s042_03804:329786a66815,session,warehouse_measurement,S042_03804,synnetqos,session_id,S042_03804,S042_03804,10,5,0.5
warehouse_measurement:session:s042_03805:9aa0a826045c,session,warehouse_measurement,S042_03805,synnetqos,session_id,S042_03805,S042_03805,10,7,0.7
warehouse_measurement:session:s042_03806:ea50ea0dc23c,session,warehouse_measurement,S042_03806,synnetqos,session_id,S042_03806,S042_03806,10,6,0.6
warehouse_measurement:session:s042_03807:f238f5714ddb,session,warehouse_measurement,S042_03807,synnetqos,session_id,S042_03807,S042_03807,10,10,1.0
warehouse_measurement:session:s042_03808:7a03a7c95f17,session,warehouse_measurement,S042_03808,synnetqos,session_id,S042_03808,S042_03808,10,0,0.0
warehouse_measurement:session:s042_03809:957101726a3f,session,warehouse_measurement,S042_03809,synnetqos,session_id,S042_03809,S042_03809,10,3,0.3
warehouse_measurement:session:s042_03810:10f7df0160eb,session,warehouse_measurement,S042_03810,synnetqos,session_id,S042_03810,S042_03810,10,9,0.9
warehouse_measurement:session:s042_03811:25ca30b9ccfc,session,warehouse_measurement,S042_03811,synnetqos,session_id,S042_03811,S042_03811,10,0,0.0
warehouse_measurement:session:s042_03812:a99bf8913fef,session,warehouse_measurement,S042_03812,synnetqos,session_id,S042_03812,S042_03812,10,10,1.0
warehouse_measurement:session:s042_03813:d065547a7206,session,warehouse_measurement,S042_03813,synnetqos,session_id,S042_03813,S042_03813,10,10,1.0
warehouse_measurement:session:s042_03814:6ae20aa43557,session,warehouse_measurement,S042_03814,synnetqos,session_id,S042_03814,S042_03814,10,7,0.7
warehouse_measurement:session:s042_03815:0b91f4f9aa8d,session,warehouse_measurement,S042_03815,synnetqos,session_id,S042_03815,S042_03815,10,8,0.8
warehouse_measurement:session:s042_03816:20187a06a21b,session,warehouse_measurement,S042_03816,synnetqos,session_id,S042_03816,S042_03816,10,2,0.2
warehouse_measurement:session:s042_03817:018758faf8e6,session,warehouse_measurement,S042_03817,synnetqos,session_id,S042_03817,S042_03817,10,1,0.1
warehouse_measurement:session:s042_03818:f33ed0f3b138,session,warehouse_measurement,S042_03818,synnetqos,session_id,S042_03818,S042_03818,10,2,0.2
warehouse_measurement:session:s042_03819:438bc9b6c6e6,session,warehouse_measurement,S042_03819,synnetqos,session_id,S042_03819,S042_03819,10,3,0.3
warehouse_measurement:session:s042_03820:7ac878081758,session,warehouse_measurement,S042_03820,synnetqos,session_id,S042_03820,S042_03820,10,1,0.1
warehouse_measurement:session:s042_03821:cc68a202b93c,session,warehouse_measurement,S042_03821,synnetqos,session_id,S042_03821,S042_03821,10,9,0.9
warehouse_measurement:session:s042_03822:f3e92ee7f946,session,warehouse_measurement,S042_03822,synnetqos,session_id,S042_03822,S042_03822,10,8,0.8
warehouse_measurement:session:s042_03823:5c9a5fb4cf48,session,warehouse_measurement,S042_03823,synnetqos,session_id,S042_03823,S042_03823,10,9,0.9
warehouse_measurement:session:s042_03824:d8c116d51a7d,session,warehouse_measurement,S042_03824,synnetqos,session_id,S042_03824,S042_03824,10,9,0.9
warehouse_measurement:session:s042_03825:3cab8c07ca96,session,warehouse_measurement,S042_03825,synnetqos,session_id,S042_03825,S042_03825,10,10,1.0
warehouse_measurement:session:s042_03826:0da8043c4286,session,warehouse_measurement,S042_03826,synnetqos,session_id,S042_03826,S042_03826,10,4,0.4
warehouse_measurement:session:s042_03827:0f518f078db9,session,warehouse_measurement,S042_03827,synnetqos,session_id,S042_03827,S042_03827,10,1,0.1
warehouse_measurement:session:s042_03828:420803f7e456,session,warehouse_measurement,S042_03828,synnetqos,session_id,S042_03828,S042_03828,10,9,0.9
warehouse_measurement:session:s042_03829:caf84d935f51,session,warehouse_measurement,S042_03829,synnetqos,session_id,S042_03829,S042_03829,10,10,1.0
warehouse_measurement:session:s042_03830:a66083bf2cd7,session,warehouse_measurement,S042_03830,synnetqos,session_id,S042_03830,S042_03830,10,10,1.0
warehouse_measurement:session:s042_03831:561caf0b922b,session,warehouse_measurement,S042_03831,synnetqos,session_id,S042_03831,S042_03831,10,2,0.2
warehouse_measurement:session:s042_03832:5af227f08b43,session,warehouse_measurement,S042_03832,synnetqos,session_id,S042_03832,S042_03832,10,2,0.2
warehouse_measurement:session:s042_03833:957c91024203,session,warehouse_measurement,S042_03833,synnetqos,session_id,S042_03833,S042_03833,10,5,0.5
warehouse_measurement:session:s042_03834:2b64873c6846,session,warehouse_measurement,S042_03834,synnetqos,session_id,S042_03834,S042_03834,10,7,0.7
warehouse_measurement:session:s042_03835:8c40abfcb585,session,warehouse_measurement,S042_03835,synnetqos,session_id,S042_03835,S042_03835,10,3,0.3
warehouse_measurement:session:s042_03836:a719da5f74bf,session,warehouse_measurement,S042_03836,synnetqos,session_id,S042_03836,S042_03836,10,0,0.0
warehouse_measurement:session:s042_03837:f7d939de58a9,session,warehouse_measurement,S042_03837,synnetqos,session_id,S042_03837,S042_03837,10,1,0.1
warehouse_measurement:session:s042_03838:70e3984ca62e,session,warehouse_measurement,S042_03838,synnetqos,session_id,S042_03838,S042_03838,10,10,1.0
warehouse_measurement:session:s042_03839:6fe6eda39d30,session,warehouse_measurement,S042_03839,synnetqos,session_id,S042_03839,S042_03839,10,4,0.4
warehouse_measurement:session:s042_03840:57c52d64b606,session,warehouse_measurement,S042_03840,synnetqos,session_id,S042_03840,S042_03840,10,10,1.0
warehouse_measurement:session:s042_03841:7c02cd555ae6,session,warehouse_measurement,S042_03841,synnetqos,session_id,S042_03841,S042_03841,10,9,0.9
warehouse_measurement:session:s042_03842:fafd520806e6,session,warehouse_measurement,S042_03842,synnetqos,session_id,S042_03842,S042_03842,10,1,0.1
warehouse_measurement:session:s042_03843:946fba963333,session,warehouse_measurement,S042_03843,synnetqos,session_id,S042_03843,S042_03843,10,2,0.2
warehouse_measurement:session:s042_03844:6f99b3ce0e09,session,warehouse_measurement,S042_03844,synnetqos,session_id,S042_03844,S042_03844,10,3,0.3
warehouse_measurement:session:s042_03845:3e40bab17625,session,warehouse_measurement,S042_03845,synnetqos,session_id,S042_03845,S042_03845,10,3,0.3
warehouse_measurement:session:s042_03846:d096106ae686,session,warehouse_measurement,S042_03846,synnetqos,session_id,S042_03846,S042_03846,10,7,0.7
warehouse_measurement:session:s042_03847:81b808096b6d,session,warehouse_measurement,S042_03847,synnetqos,session_id,S042_03847,S042_03847,10,10,1.0
warehouse_measurement:session:s042_03848:9d1871ec13ae,session,warehouse_measurement,S042_03848,synnetqos,session_id,S042_03848,S042_03848,10,10,1.0
warehouse_measurement:session:s042_03849:6d1b83c9606b,session,warehouse_measurement,S042_03849,synnetqos,session_id,S042_03849,S042_03849,10,1,0.1
warehouse_measurement:session:s042_03850:bbc2ea70c817,session,warehouse_measurement,S042_03850,synnetqos,session_id,S042_03850,S042_03850,10,10,1.0
warehouse_measurement:session:s042_03851:71c6353b833b,session,warehouse_measurement,S042_03851,synnetqos,session_id,S042_03851,S042_03851,10,5,0.5
warehouse_measurement:session:s042_03852:d6c6121ba6db,session,warehouse_measurement,S042_03852,synnetqos,session_id,S042_03852,S042_03852,10,4,0.4
warehouse_measurement:session:s042_03853:1a0f5424a1c8,session,warehouse_measurement,S042_03853,synnetqos,session_id,S042_03853,S042_03853,10,8,0.8
warehouse_measurement:session:s042_03854:696a58b80a2e,session,warehouse_measurement,S042_03854,synnetqos,session_id,S042_03854,S042_03854,10,8,0.8
warehouse_measurement:session:s042_03855:52da44569229,session,warehouse_measurement,S042_03855,synnetqos,session_id,S042_03855,S042_03855,10,6,0.6
warehouse_measurement:session:s042_03856:8e330bcb0dd7,session,warehouse_measurement,S042_03856,synnetqos,session_id,S042_03856,S042_03856,10,1,0.1
warehouse_measurement:session:s042_03857:ef761d80e344,session,warehouse_measurement,S042_03857,synnetqos,session_id,S042_03857,S042_03857,10,5,0.5
warehouse_measurement:session:s042_03858:3d452e6b5506,session,warehouse_measurement,S042_03858,synnetqos,session_id,S042_03858,S042_03858,10,0,0.0
warehouse_measurement:session:s042_03859:20b08a970032,session,warehouse_measurement,S042_03859,synnetqos,session_id,S042_03859,S042_03859,10,0,0.0
warehouse_measurement:session:s042_03860:ed1f51bee927,session,warehouse_measurement,S042_03860,synnetqos,session_id,S042_03860,S042_03860,10,4,0.4
warehouse_measurement:session:s042_03861:825b088b558e,session,warehouse_measurement,S042_03861,synnetqos,session_id,S042_03861,S042_03861,10,5,0.5
warehouse_measurement:session:s042_03862:d3b4f7374207,session,warehouse_measurement,S042_03862,synnetqos,session_id,S042_03862,S042_03862,10,1,0.1
warehouse_measurement:session:s042_03863:929889e7053e,session,warehouse_measurement,S042_03863,synnetqos,session_id,S042_03863,S042_03863,10,2,0.2
warehouse_measurement:session:s042_03864:1e59d1705456,session,warehouse_measurement,S042_03864,synnetqos,session_id,S042_03864,S042_03864,10,7,0.7
warehouse_measurement:session:s042_03865:e18e9f233acf,session,warehouse_measurement,S042_03865,synnetqos,session_id,S042_03865,S042_03865,10,2,0.2
warehouse_measurement:session:s042_03866:a385f51e1bd4,session,warehouse_measurement,S042_03866,synnetqos,session_id,S042_03866,S042_03866,10,1,0.1
warehouse_measurement:session:s042_03867:785dffa3a7e4,session,warehouse_measurement,S042_03867,synnetqos,session_id,S042_03867,S042_03867,10,5,0.5
warehouse_measurement:session:s042_03868:d94841a12e7f,session,warehouse_measurement,S042_03868,synnetqos,session_id,S042_03868,S042_03868,10,10,1.0
warehouse_measurement:session:s042_03869:4f5f703897a2,session,warehouse_measurement,S042_03869,synnetqos,session_id,S042_03869,S042_03869,10,9,0.9
warehouse_measurement:session:s042_03870:b9572f09fd02,session,warehouse_measurement,S042_03870,synnetqos,session_id,S042_03870,S042_03870,10,6,0.6
warehouse_measurement:session:s042_03871:202083fdadc2,session,warehouse_measurement,S042_03871,synnetqos,session_id,S042_03871,S042_03871,10,3,0.3
warehouse_measurement:session:s042_03872:5129234ea7ee,session,warehouse_measurement,S042_03872,synnetqos,session_id,S042_03872,S042_03872,10,9,0.9
warehouse_measurement:session:s042_03873:c55a831746f1,session,warehouse_measurement,S042_03873,synnetqos,session_id,S042_03873,S042_03873,10,0,0.0
warehouse_measurement:session:s042_03874:74ad7e9b4695,session,warehouse_measurement,S042_03874,synnetqos,session_id,S042_03874,S042_03874,10,0,0.0
warehouse_measurement:session:s042_03875:4fb58aea9b02,session,warehouse_measurement,S042_03875,synnetqos,session_id,S042_03875,S042_03875,10,9,0.9
warehouse_measurement:session:s042_03876:78a4898643b7,session,warehouse_measurement,S042_03876,synnetqos,session_id,S042_03876,S042_03876,10,9,0.9
warehouse_measurement:session:s042_03877:b4cbe0286c7b,session,warehouse_measurement,S042_03877,synnetqos,session_id,S042_03877,S042_03877,10,1,0.1
warehouse_measurement:session:s042_03878:71f1a933ed8c,session,warehouse_measurement,S042_03878,synnetqos,session_id,S042_03878,S042_03878,10,0,0.0
warehouse_measurement:session:s042_03879:d606ff69c359,session,warehouse_measurement,S042_03879,synnetqos,session_id,S042_03879,S042_03879,10,7,0.7
warehouse_measurement:session:s042_03880:dd72b077e6e9,session,warehouse_measurement,S042_03880,synnetqos,session_id,S042_03880,S042_03880,10,1,0.1
warehouse_measurement:session:s042_03881:b53a7529f55d,session,warehouse_measurement,S042_03881,synnetqos,session_id,S042_03881,S042_03881,10,6,0.6
warehouse_measurement:session:s042_03882:0bf5d666446a,session,warehouse_measurement,S042_03882,synnetqos,session_id,S042_03882,S042_03882,10,10,1.0
warehouse_measurement:session:s042_03883:cf18e06844e8,session,warehouse_measurement,S042_03883,synnetqos,session_id,S042_03883,S042_03883,10,1,0.1
warehouse_measurement:session:s042_03884:6c1cc9dd68f6,session,warehouse_measurement,S042_03884,synnetqos,session_id,S042_03884,S042_03884,10,2,0.2
warehouse_measurement:session:s042_03885:ea1292c8dd51,session,warehouse_measurement,S042_03885,synnetqos,session_id,S042_03885,S042_03885,10,2,0.2
warehouse_measurement:session:s042_03886:2657975bc8b5,session,warehouse_measurement,S042_03886,synnetqos,session_id,S042_03886,S042_03886,10,7,0.7
warehouse_measurement:session:s042_03887:0bf18d3bb8f8,session,warehouse_measurement,S042_03887,synnetqos,session_id,S042_03887,S042_03887,10,2,0.2
warehouse_measurement:session:s042_03888:99f087ce00f3,session,warehouse_measurement,S042_03888,synnetqos,session_id,S042_03888,S042_03888,10,5,0.5
warehouse_measurement:session:s042_03889:c8d02fb69a84,session,warehouse_measurement,S042_03889,synnetqos,session_id,S042_03889,S042_03889,10,0,0.0
warehouse_measurement:session:s042_03890:0b63c77f8305,session,warehouse_measurement,S042_03890,synnetqos,session_id,S042_03890,S042_03890,10,5,0.5
warehouse_measurement:session:s042_03891:3f8421d7caf2,session,warehouse_measurement,S042_03891,synnetqos,session_id,S042_03891,S042_03891,10,4,0.4
warehouse_measurement:session:s042_03892:15993ff890b3,session,warehouse_measurement,S042_03892,synnetqos,session_id,S042_03892,S042_03892,10,2,0.2
warehouse_measurement:session:s042_03893:d8738b4051c7,session,warehouse_measurement,S042_03893,synnetqos,session_id,S042_03893,S042_03893,10,8,0.8
warehouse_measurement:session:s042_03894:ca0c7c29cc40,session,warehouse_measurement,S042_03894,synnetqos,session_id,S042_03894,S042_03894,10,10,1.0
warehouse_measurement:session:s042_03895:310586ba9dbb,session,warehouse_measurement,S042_03895,synnetqos,session_id,S042_03895,S042_03895,10,2,0.2
warehouse_measurement:session:s042_03896:2fe6204895fd,session,warehouse_measurement,S042_03896,synnetqos,session_id,S042_03896,S042_03896,10,7,0.7
warehouse_measurement:session:s042_03897:738a4dc4b3e6,session,warehouse_measurement,S042_03897,synnetqos,session_id,S042_03897,S042_03897,10,6,0.6
warehouse_measurement:session:s042_03898:16a521d36029,session,warehouse_measurement,S042_03898,synnetqos,session_id,S042_03898,S042_03898,10,5,0.5
warehouse_measurement:session:s042_03899:b914366497d3,session,warehouse_measurement,S042_03899,synnetqos,session_id,S042_03899,S042_03899,10,6,0.6
warehouse_measurement:session:s042_03900:7f9024c3fd45,session,warehouse_measurement,S042_03900,synnetqos,session_id,S042_03900,S042_03900,10,1,0.1
warehouse_measurement:session:s042_03901:c68e0725959f,session,warehouse_measurement,S042_03901,synnetqos,session_id,S042_03901,S042_03901,10,5,0.5
warehouse_measurement:session:s042_03902:290a2db4bb15,session,warehouse_measurement,S042_03902,synnetqos,session_id,S042_03902,S042_03902,10,2,0.2
warehouse_measurement:session:s042_03903:a21ca8ebbc6e,session,warehouse_measurement,S042_03903,synnetqos,session_id,S042_03903,S042_03903,10,10,1.0
warehouse_measurement:session:s042_03904:5f859a1003ad,session,warehouse_measurement,S042_03904,synnetqos,session_id,S042_03904,S042_03904,10,0,0.0
warehouse_measurement:session:s042_03905:8c19bc8505a6,session,warehouse_measurement,S042_03905,synnetqos,session_id,S042_03905,S042_03905,10,6,0.6
warehouse_measurement:session:s042_03906:d610f66f307e,session,warehouse_measurement,S042_03906,synnetqos,session_id,S042_03906,S042_03906,10,7,0.7
warehouse_measurement:session:s042_03907:17eddfe7bb89,session,warehouse_measurement,S042_03907,synnetqos,session_id,S042_03907,S042_03907,10,6,0.6
warehouse_measurement:session:s042_03908:2159f6149497,session,warehouse_measurement,S042_03908,synnetqos,session_id,S042_03908,S042_03908,10,1,0.1
warehouse_measurement:session:s042_03909:570edb3216d8,session,warehouse_measurement,S042_03909,synnetqos,session_id,S042_03909,S042_03909,10,6,0.6
warehouse_measurement:session:s042_03910:648b740ca8e5,session,warehouse_measurement,S042_03910,synnetqos,session_id,S042_03910,S042_03910,10,8,0.8
warehouse_measurement:session:s042_03911:59ff9524cfe9,session,warehouse_measurement,S042_03911,synnetqos,session_id,S042_03911,S042_03911,10,9,0.9
warehouse_measurement:session:s042_03912:1131815c9778,session,warehouse_measurement,S042_03912,synnetqos,session_id,S042_03912,S042_03912,10,0,0.0
warehouse_measurement:session:s042_03913:d2538185ab56,session,warehouse_measurement,S042_03913,synnetqos,session_id,S042_03913,S042_03913,10,0,0.0
warehouse_measurement:session:s042_03914:aa8858d93e1e,session,warehouse_measurement,S042_03914,synnetqos,session_id,S042_03914,S042_03914,10,2,0.2
warehouse_measurement:session:s042_03915:b23e8b4a965a,session,warehouse_measurement,S042_03915,synnetqos,session_id,S042_03915,S042_03915,10,10,1.0
warehouse_measurement:session:s042_03916:a4aff678cd7f,session,warehouse_measurement,S042_03916,synnetqos,session_id,S042_03916,S042_03916,10,2,0.2
warehouse_measurement:session:s042_03917:e749936daa1d,session,warehouse_measurement,S042_03917,synnetqos,session_id,S042_03917,S042_03917,10,9,0.9
warehouse_measurement:session:s042_03918:22632c38e16a,session,warehouse_measurement,S042_03918,synnetqos,session_id,S042_03918,S042_03918,10,4,0.4
warehouse_measurement:session:s042_03919:a9a7b379a196,session,warehouse_measurement,S042_03919,synnetqos,session_id,S042_03919,S042_03919,10,3,0.3
warehouse_measurement:session:s042_03920:706bff4ad26f,session,warehouse_measurement,S042_03920,synnetqos,session_id,S042_03920,S042_03920,10,2,0.2
warehouse_measurement:session:s042_03921:8a7c0e1a4c86,session,warehouse_measurement,S042_03921,synnetqos,session_id,S042_03921,S042_03921,10,4,0.4
warehouse_measurement:session:s042_03922:f005d987008f,session,warehouse_measurement,S042_03922,synnetqos,session_id,S042_03922,S042_03922,10,5,0.5
warehouse_measurement:session:s042_03923:3061b3f0135f,session,warehouse_measurement,S042_03923,synnetqos,session_id,S042_03923,S042_03923,10,6,0.6
warehouse_measurement:session:s042_03924:3538df961bbe,session,warehouse_measurement,S042_03924,synnetqos,session_id,S042_03924,S042_03924,10,7,0.7
warehouse_measurement:session:s042_03925:c6c38ddd3f93,session,warehouse_measurement,S042_03925,synnetqos,session_id,S042_03925,S042_03925,10,2,0.2
warehouse_measurement:session:s042_03926:001a7be3ab54,session,warehouse_measurement,S042_03926,synnetqos,session_id,S042_03926,S042_03926,10,2,0.2
warehouse_measurement:session:s042_03927:28e80bb47b09,session,warehouse_measurement,S042_03927,synnetqos,session_id,S042_03927,S042_03927,10,1,0.1
warehouse_measurement:session:s042_03928:543e6fe05f8b,session,warehouse_measurement,S042_03928,synnetqos,session_id,S042_03928,S042_03928,10,4,0.4
warehouse_measurement:session:s042_03929:cedcffbb2c5d,session,warehouse_measurement,S042_03929,synnetqos,session_id,S042_03929,S042_03929,10,9,0.9
warehouse_measurement:session:s042_03930:d09a4d1088fe,session,warehouse_measurement,S042_03930,synnetqos,session_id,S042_03930,S042_03930,10,3,0.3
warehouse_measurement:session:s042_03931:4005812afa11,session,warehouse_measurement,S042_03931,synnetqos,session_id,S042_03931,S042_03931,10,10,1.0
warehouse_measurement:session:s042_03932:416e02a4d213,session,warehouse_measurement,S042_03932,synnetqos,session_id,S042_03932,S042_03932,10,7,0.7
warehouse_measurement:session:s042_03933:5b01755dbbaf,session,warehouse_measurement,S042_03933,synnetqos,session_id,S042_03933,S042_03933,10,1,0.1
warehouse_measurement:session:s042_03934:a372ca3d8f7c,session,warehouse_measurement,S042_03934,synnetqos,session_id,S042_03934,S042_03934,10,10,1.0
warehouse_measurement:session:s042_03935:0c3ca233ad1f,session,warehouse_measurement,S042_03935,synnetqos,session_id,S042_03935,S042_03935,10,4,0.4
warehouse_measurement:session:s042_03936:9aa5a8c2402c,session,warehouse_measurement,S042_03936,synnetqos,session_id,S042_03936,S042_03936,10,1,0.1
warehouse_measurement:session:s042_03937:aa692fcc0aad,session,warehouse_measurement,S042_03937,synnetqos,session_id,S042_03937,S042_03937,10,10,1.0
warehouse_measurement:session:s042_03938:e34da08a2a04,session,warehouse_measurement,S042_03938,synnetqos,session_id,S042_03938,S042_03938,10,3,0.3
warehouse_measurement:session:s042_03939:521a59729eeb,session,warehouse_measurement,S042_03939,synnetqos,session_id,S042_03939,S042_03939,10,0,0.0
warehouse_measurement:session:s042_03940:f996d8f92959,session,warehouse_measurement,S042_03940,synnetqos,session_id,S042_03940,S042_03940,10,3,0.3
warehouse_measurement:session:s042_03941:5650959d5ed8,session,warehouse_measurement,S042_03941,synnetqos,session_id,S042_03941,S042_03941,10,0,0.0
warehouse_measurement:session:s042_03942:ed9eff7bb1a9,session,warehouse_measurement,S042_03942,synnetqos,session_id,S042_03942,S042_03942,10,5,0.5
warehouse_measurement:session:s042_03943:9ec8f3d6b800,session,warehouse_measurement,S042_03943,synnetqos,session_id,S042_03943,S042_03943,10,4,0.4
warehouse_measurement:session:s042_03944:14e96ece393b,session,warehouse_measurement,S042_03944,synnetqos,session_id,S042_03944,S042_03944,10,3,0.3
warehouse_measurement:session:s042_03945:de44038aee8f,session,warehouse_measurement,S042_03945,synnetqos,session_id,S042_03945,S042_03945,10,2,0.2
warehouse_measurement:session:s042_03946:13c5328861dc,session,warehouse_measurement,S042_03946,synnetqos,session_id,S042_03946,S042_03946,10,1,0.1
warehouse_measurement:session:s042_03947:ebd1987a3044,session,warehouse_measurement,S042_03947,synnetqos,session_id,S042_03947,S042_03947,10,4,0.4
warehouse_measurement:session:s042_03948:940aea933aed,session,warehouse_measurement,S042_03948,synnetqos,session_id,S042_03948,S042_03948,10,6,0.6
warehouse_measurement:session:s042_03949:7b46d9629ec3,session,warehouse_measurement,S042_03949,synnetqos,session_id,S042_03949,S042_03949,10,7,0.7
warehouse_measurement:session:s042_03950:822a989fbd71,session,warehouse_measurement,S042_03950,synnetqos,session_id,S042_03950,S042_03950,10,3,0.3
warehouse_measurement:session:s042_03951:8f4e2f0d407a,session,warehouse_measurement,S042_03951,synnetqos,session_id,S042_03951,S042_03951,10,8,0.8
warehouse_measurement:session:s042_03952:7db2f038ba0a,session,warehouse_measurement,S042_03952,synnetqos,session_id,S042_03952,S042_03952,10,8,0.8
warehouse_measurement:session:s042_03953:e1ab36321d20,session,warehouse_measurement,S042_03953,synnetqos,session_id,S042_03953,S042_03953,10,10,1.0
warehouse_measurement:session:s042_03954:888d1c60c2d9,session,warehouse_measurement,S042_03954,synnetqos,session_id,S042_03954,S042_03954,10,1,0.1
warehouse_measurement:session:s042_03955:06a039b57ff8,session,warehouse_measurement,S042_03955,synnetqos,session_id,S042_03955,S042_03955,10,10,1.0
warehouse_measurement:session:s042_03956:5e4abf57cbae,session,warehouse_measurement,S042_03956,synnetqos,session_id,S042_03956,S042_03956,10,4,0.4
warehouse_measurement:session:s042_03957:d57ea408951a,session,warehouse_measurement,S042_03957,synnetqos,session_id,S042_03957,S042_03957,10,3,0.3
warehouse_measurement:session:s042_03958:4771407a8bf8,session,warehouse_measurement,S042_03958,synnetqos,session_id,S042_03958,S042_03958,10,6,0.6
warehouse_measurement:session:s042_03959:5461c87c76ac,session,warehouse_measurement,S042_03959,synnetqos,session_id,S042_03959,S042_03959,10,4,0.4
warehouse_measurement:session:s042_03960:03d95da6618b,session,warehouse_measurement,S042_03960,synnetqos,session_id,S042_03960,S042_03960,10,5,0.5
warehouse_measurement:session:s042_03961:dc1aa75b7a03,session,warehouse_measurement,S042_03961,synnetqos,session_id,S042_03961,S042_03961,10,10,1.0
warehouse_measurement:session:s042_03962:0b86e1ce9331,session,warehouse_measurement,S042_03962,synnetqos,session_id,S042_03962,S042_03962,10,1,0.1
warehouse_measurement:session:s042_03963:808858faeefe,session,warehouse_measurement,S042_03963,synnetqos,session_id,S042_03963,S042_03963,10,9,0.9
warehouse_measurement:session:s042_03964:7b80fa46baea,session,warehouse_measurement,S042_03964,synnetqos,session_id,S042_03964,S042_03964,10,0,0.0
warehouse_measurement:session:s042_03965:a7284ecf2746,session,warehouse_measurement,S042_03965,synnetqos,session_id,S042_03965,S042_03965,10,3,0.3
warehouse_measurement:session:s042_03966:8ce30e0d49e5,session,warehouse_measurement,S042_03966,synnetqos,session_id,S042_03966,S042_03966,10,8,0.8
warehouse_measurement:session:s042_03967:e2560f9c0b91,session,warehouse_measurement,S042_03967,synnetqos,session_id,S042_03967,S042_03967,10,1,0.1
warehouse_measurement:session:s042_03968:9bcc7c8b1999,session,warehouse_measurement,S042_03968,synnetqos,session_id,S042_03968,S042_03968,10,7,0.7
warehouse_measurement:session:s042_03969:8d92f4d125ce,session,warehouse_measurement,S042_03969,synnetqos,session_id,S042_03969,S042_03969,10,5,0.5
warehouse_measurement:session:s042_03970:92b18d09c681,session,warehouse_measurement,S042_03970,synnetqos,session_id,S042_03970,S042_03970,10,7,0.7
warehouse_measurement:session:s042_03971:7804f0a509eb,session,warehouse_measurement,S042_03971,synnetqos,session_id,S042_03971,S042_03971,10,10,1.0
warehouse_measurement:session:s042_03972:5090384b5a13,session,warehouse_measurement,S042_03972,synnetqos,session_id,S042_03972,S042_03972,10,10,1.0
warehouse_measurement:session:s042_03973:f42d67a3d86c,session,warehouse_measurement,S042_03973,synnetqos,session_id,S042_03973,S042_03973,10,2,0.2
warehouse_measurement:session:s042_03974:b65a235e0ff1,session,warehouse_measurement,S042_03974,synnetqos,session_id,S042_03974,S042_03974,10,7,0.7
warehouse_measurement:session:s042_03975:4cc0e3d87d67,session,warehouse_measurement,S042_03975,synnetqos,session_id,S042_03975,S042_03975,10,7,0.7
warehouse_measurement:session:s042_03976:6307bfb34f9a,session,warehouse_measurement,S042_03976,synnetqos,session_id,S042_03976,S042_03976,10,1,0.1
warehouse_measurement:session:s042_03977:8b9921c79566,session,warehouse_measurement,S042_03977,synnetqos,session_id,S042_03977,S042_03977,10,5,0.5
warehouse_measurement:session:s042_03978:b033f953329e,session,warehouse_measurement,S042_03978,synnetqos,session_id,S042_03978,S042_03978,10,2,0.2
warehouse_measurement:session:s042_03979:e41ca256263a,session,warehouse_measurement,S042_03979,synnetqos,session_id,S042_03979,S042_03979,10,9,0.9
warehouse_measurement:session:s042_03980:91c7992af64f,session,warehouse_measurement,S042_03980,synnetqos,session_id,S042_03980,S042_03980,10,9,0.9
warehouse_measurement:session:s042_03981:7f16c7fe9408,session,warehouse_measurement,S042_03981,synnetqos,session_id,S042_03981,S042_03981,10,1,0.1
warehouse_measurement:session:s042_03982:d099521d1262,session,warehouse_measurement,S042_03982,synnetqos,session_id,S042_03982,S042_03982,10,1,0.1
warehouse_measurement:session:s042_03983:e1cd3a88a24d,session,warehouse_measurement,S042_03983,synnetqos,session_id,S042_03983,S042_03983,10,4,0.4
warehouse_measurement:session:s042_03984:9e84df1242e4,session,warehouse_measurement,S042_03984,synnetqos,session_id,S042_03984,S042_03984,10,3,0.3
warehouse_measurement:session:s042_03985:00c3c00b5f7e,session,warehouse_measurement,S042_03985,synnetqos,session_id,S042_03985,S042_03985,10,0,0.0
warehouse_measurement:session:s042_03986:9362dd58e07b,session,warehouse_measurement,S042_03986,synnetqos,session_id,S042_03986,S042_03986,10,8,0.8
