measurement_id,session_id,timestamp,service_degraded,high_latency,high_jitter,downlink_service_shortfall,poor_video_quality,hour,is_weekend,signal_strength_dbm,los_probability,distance_2d_m,distance_3d_m,breakpoint_distance_m,path_loss_db,deterministic_path_loss_db,shadow_fading_db,fast_fading_db,obstruction_penalty_db,weather_penalty_db,mobility_penalty_db,indoor_penalty_db,contextual_penalty_db,effective_tx_power_dbm,signal_strength_unclipped_dbm,rsrp_clipped,link_capacity_downlink_mbps,link_capacity_upload_mbps,offered_downlink_mbps,offered_upload_mbps,battery_level_percent,temperature_c,connected_duration_min,interval_handover_count,cumulative_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,carrier_frequency_ghz,day_of_week,time_of_day_bin,deployment_area,area_type,ue_profile,ue_capability_class,network_type,operator_profile,infrastructure_profile,propagation_model,propagation_scenario,los_state,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load
synnetqos_m_00048118,S042_04811,2025-08-12 23:41:10.745060,1,1,0,0,0,23,False,-108.92,0.0121,1485.17,1485.19,42,140.15,131.06,9.08,-3.77,2,5,2,0,9,44,-108.92,False,4.14,1.03,1.88,0.18,96.77,28.8,8,3,12,0.083,1.11,1.485,0.7,Tuesday,evening,Area_D,Urban,UE-Advanced,Advanced,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Walking,Rainy,Low,High,Moderate
synnetqos_m_00048119,S042_04811,2025-08-12 23:42:10.745060,0,0,0,0,0,23,False,-86.88,0.0118,1528.78,1528.81,42,121.54,131.51,-9.97,-0.34,2,5,2,0,9,44,-86.88,False,327.1,81.78,11.02,0.28,96.68,27.6,9,1,13,0.136,11.07,1.529,0.7,Tuesday,evening,Area_D,Urban,UE-Advanced,Advanced,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Walking,Rainy,Low,Medium,Light
synnetqos_m_00048120,S042_04811,2025-08-12 23:43:10.745060,1,0,0,1,0,23,False,-88.5,0.0123,1459.12,1459.14,42,126.91,130.79,-3.88,3.41,2,5,2,0,9,44,-88.5,False,110.05,27.51,408.57,60.65,96.53,28.9,10,1,14,0.095,78.06,1.459,0.7,Tuesday,evening,Area_D,Urban,UE-Advanced,Advanced,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Streaming,Walking,Rainy,Low,High,Heavy
synnetqos_m_00048121,S042_04812,2025-08-12 16:00:09.250736,0,0,0,0,0,16,False,-107.79,0.0515,350.0,350.1,1560,146.06,142.35,3.71,2.27,8,0,0,0,8,44,-107.79,False,27.46,6.86,57.34,1.75,84.38,30.6,1,0,0,0.104,21.46,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Browse,Static,Clear,Medium,Medium,Light
synnetqos_m_00048122,S042_04812,2025-08-12 16:01:09.250736,0,0,0,0,0,16,False,-81.45,0.0515,350.0,350.1,1560,118.63,114.13,4.5,1.18,8,0,0,0,8,44,-81.45,False,386.46,96.62,18.59,0.09,84.29,29.0,2,0,0,0.114,15.89,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n258,Browse,Static,Clear,Medium,Medium,Light
synnetqos_m_00048123,S042_04812,2025-08-12 16:02:09.250736,0,0,0,0,0,16,False,-104.14,0.0515,350.0,350.1,1560,142.0,142.35,-0.35,1.86,8,0,0,0,8,44,-104.14,False,94.4,23.6,62.64,7.97,84.13,32.9,3,0,0,0.113,55.35,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Gaming,Static,Clear,Medium,Low,Light
synnetqos_m_00048124,S042_04812,2025-08-12 16:03:09.250736,1,1,0,0,0,16,False,-94.64,0.0515,350.0,350.1,1560,134.18,142.35,-8.17,3.53,8,0,0,0,8,44,-94.64,False,62.74,15.68,171.5,10.5,83.99,32.0,4,0,0,0.114,53.62,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Gaming,Static,Clear,Medium,High,Heavy
synnetqos_m_00048125,S042_04812,2025-08-12 16:04:09.250736,0,0,0,0,0,16,False,-104.49,0.0515,350.0,350.1,1560,140.77,142.35,-1.58,0.28,8,0,0,0,8,44,-104.49,False,29.78,7.44,46.45,18.86,83.87,30.3,5,0,0,0.079,17.31,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Gaming,Static,Clear,Medium,Medium,Light
synnetqos_m_00048126,S042_04812,2025-08-12 16:05:09.250736,1,1,0,1,0,16,False,-105.74,0.0515,350.0,350.1,1560,139.84,142.35,-2.51,-1.9,8,0,0,0,8,44,-105.74,False,0.0,0.0,30.6,0.76,83.76,30.4,6,0,0,0.097,0.0,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Browse,Static,Clear,Medium,High,Light
synnetqos_m_00048127,S042_04812,2025-08-12 16:06:09.250736,0,0,0,0,0,16,False,-76.2,0.0515,350.0,350.1,1560,113.84,114.13,-0.29,1.64,8,0,0,0,8,44,-76.2,False,169.48,42.37,79.53,1.8,83.66,28.1,7,0,0,0.072,42.95,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n258,Browse,Static,Clear,Medium,High,Heavy
synnetqos_m_00048128,S042_04812,2025-08-12 16:07:09.250736,0,0,0,0,0,16,False,-101.72,0.0515,350.0,350.1,1560,133.72,142.35,-8.63,-4.0,8,0,0,0,8,44,-101.72,False,73.56,18.39,189.72,26.66,83.52,32.3,8,0,0,0.072,39.51,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Streaming,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00048129,S042_04812,2025-08-12 16:08:09.250736,1,1,0,1,0,16,False,-105.55,0.0515,350.0,350.1,1560,144.4,142.35,2.05,2.85,8,0,0,0,8,44,-105.55,False,17.85,4.46,153.78,12.6,83.4,32.7,9,0,0,0.088,11.84,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Gaming,Static,Clear,Medium,High,Heavy
synnetqos_m_00048130,S042_04812,2025-08-12 16:09:09.250736,1,1,0,1,1,16,False,-112.87,0.0515,350.0,350.1,1560,151.45,142.35,9.1,2.58,8,0,0,0,8,44,-112.87,False,0.74,0.18,1206.84,19.74,83.28,31.8,10,0,0,0.123,0.62,0.35,26.0,Tuesday,afternoon,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Streaming,Static,Clear,Medium,High,Moderate
synnetqos_m_00048131,S042_04813,2025-08-01 05:01:59.653894,0,0,0,0,0,5,False,-105.01,0.0642,281.82,281.95,2340,137.4,142.78,-5.38,-2.61,2,5,2,0,9,44,-105.01,False,60.68,15.17,163.15,7.48,88.46,31.3,1,0,0,0.063,28.71,0.282,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Streaming,Walking,Rainy,Low,Low,Light
synnetqos_m_00048132,S042_04813,2025-08-01 05:02:59.653894,1,0,0,1,0,5,False,-100.55,0.0663,273.31,273.45,2340,138.5,142.31,-3.81,2.95,2,5,2,0,9,44,-100.55,False,74.5,18.62,285.95,6.68,88.29,30.9,2,0,0,0.112,56.88,0.273,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Streaming,Walking,Rainy,Low,Medium,Moderate
synnetqos_m_00048133,S042_04813,2025-08-01 05:03:59.653894,0,0,0,0,0,5,False,-116.41,0.0638,283.82,283.94,2340,149.81,142.89,6.92,-1.61,2,5,2,0,9,44,-116.41,False,7.14,1.78,3.86,0.38,88.15,28.4,3,4,4,0.109,3.24,0.284,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Call,Walking,Rainy,Low,Low,Light
synnetqos_m_00048134,S042_04813,2025-08-01 05:04:59.653894,1,0,0,1,0,5,False,-113.38,0.0776,235.87,236.03,2340,147.04,140.06,6.98,-1.34,2,5,2,0,9,44,-113.38,False,4.27,1.07,79.98,1.55,88.01,30.6,4,0,4,0.09,2.76,0.236,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Browse,Walking,Rainy,Low,Low,Light
synnetqos_m_00048135,S042_04813,2025-08-01 05:05:59.653894,0,0,0,0,0,5,False,-97.8,0.0752,243.01,243.16,2340,135.97,140.51,-4.54,3.17,2,5,2,0,9,44,-97.8,False,188.7,47.18,180.49,13.98,87.84,30.0,5,1,5,0.049,59.47,0.243,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Streaming,Walking,Rainy,Low,Low,Light
synnetqos_m_00048136,S042_04813,2025-08-01 05:06:59.653894,1,0,0,1,0,5,False,-108.89,0.0787,233.01,233.17,2340,144.3,139.87,4.43,0.4,2,5,2,0,9,44,-108.89,False,33.98,8.49,115.33,77.15,87.68,28.4,6,0,5,0.123,31.29,0.233,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Streaming,Walking,Rainy,Low,Low,Light
synnetqos_m_00048137,S042_04813,2025-08-01 05:07:59.653894,0,0,0,0,0,5,False,-101.0,0.0787,233.01,233.17,2340,139.56,139.87,-0.31,1.56,2,5,0,0,7,44,-101.0,False,137.34,34.34,67.84,1.53,87.52,30.1,7,0,5,0.104,53.54,0.233,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Gaming,Static,Rainy,Low,Low,Light
synnetqos_m_00048138,S042_04813,2025-08-01 05:08:59.653894,1,1,0,1,0,5,False,-121.28,0.0787,233.01,233.17,2340,151.07,139.87,11.21,-7.2,2,5,0,0,7,44,-121.28,False,0.98,0.24,184.49,14.16,87.37,29.9,8,0,5,0.092,0.67,0.233,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Gaming,Static,Rainy,Low,High,Moderate
synnetqos_m_00048139,S042_04813,2025-08-01 05:09:59.653894,1,1,0,1,0,5,False,-109.78,0.0787,233.01,233.17,2340,145.19,139.87,5.32,-1.59,2,5,0,0,7,44,-109.78,False,0.0,0.0,85.95,15.25,87.25,32.8,9,0,5,0.083,0.0,0.233,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Gaming,Static,Rainy,Low,High,Heavy
synnetqos_m_00048140,S042_04813,2025-08-01 05:10:59.653894,1,1,0,1,0,5,False,-115.76,0.0806,228.01,228.17,2340,151.84,139.54,12.31,1.08,2,5,2,0,9,44,-115.76,False,0.0,0.0,339.39,11.67,87.11,29.6,10,0,5,0.107,0.0,0.228,39.0,Friday,night,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n260,Gaming,Walking,Rainy,Low,Medium,Moderate
synnetqos_m_00048141,S042_04814,2025-08-17 07:23:12.153856,0,0,0,0,0,7,True,-64.79,0.05,360.0,360.1,222,99.12,101.43,-2.31,-1.66,8,0,0,0,8,44,-64.79,False,147.25,36.81,36.95,0.38,93.1,31.7,1,0,0,0.112,31.62,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n77,Browse,Static,Clear,Medium,High,Light
synnetqos_m_00048142,S042_04814,2025-08-17 07:24:12.153856,0,0,0,0,0,7,True,-70.64,0.05,360.0,360.1,222,107.81,124.74,-16.94,1.17,8,0,0,0,8,44,-70.64,False,351.33,87.83,3.84,0.23,93.04,29.8,2,0,0,0.098,2.78,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Clear,Medium,Medium,Light
synnetqos_m_00048143,S042_04814,2025-08-17 07:25:12.153856,0,0,0,0,0,7,True,-86.2,0.05,360.0,360.1,222,123.99,124.74,-0.75,1.8,8,0,0,0,8,44,-86.2,False,115.25,28.81,155.99,0.09,92.88,28.9,3,0,0,0.092,72.18,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Static,Clear,Medium,High,Light
synnetqos_m_00048144,S042_04814,2025-08-17 07:26:12.153856,0,0,0,0,0,7,True,-82.76,0.05,360.0,360.1,222,119.42,124.74,-5.32,0.66,8,0,0,0,8,44,-82.76,False,537.1,134.28,153.09,97.0,92.67,28.8,4,0,0,0.098,115.59,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Static,Clear,Medium,Low,Light
synnetqos_m_00048145,S042_04814,2025-08-17 07:27:12.153856,0,0,0,0,0,7,True,-86.96,0.05,360.0,360.1,222,123.76,124.74,-0.99,0.8,8,0,0,0,8,44,-86.96,False,474.39,118.6,56.31,1.57,92.53,28.4,5,0,0,0.128,51.39,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Static,Clear,Medium,Low,Light
synnetqos_m_00048146,S042_04814,2025-08-17 07:28:12.153856,0,0,0,0,0,7,True,-90.73,0.05,360.0,360.1,222,128.32,124.74,3.57,1.58,8,0,0,0,8,44,-90.73,False,409.16,102.29,129.73,43.82,92.32,31.7,6,0,0,0.122,110.06,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Gaming,Static,Clear,Medium,Low,Light
synnetqos_m_00048147,S042_04814,2025-08-17 07:29:12.153856,1,1,0,1,0,7,True,-98.05,0.05,360.0,360.1,222,131.36,124.74,6.61,-2.69,8,0,0,0,8,44,-98.05,False,38.32,9.58,110.32,0.32,92.18,31.0,7,0,0,0.116,33.27,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Static,Clear,Medium,High,Heavy
synnetqos_m_00048148,S042_04814,2025-08-17 07:30:12.153856,0,0,0,0,0,7,True,-85.2,0.05,360.0,360.1,222,123.37,124.74,-1.37,2.17,8,0,0,0,8,44,-85.2,False,503.44,125.86,18.67,0.11,92.08,29.3,8,0,0,0.092,12.11,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Clear,Medium,Low,Light
synnetqos_m_00048149,S042_04814,2025-08-17 07:31:12.153856,0,0,0,0,0,7,True,-79.07,0.05,360.0,360.1,222,116.94,124.74,-7.8,1.87,8,0,0,0,8,44,-79.07,False,131.94,32.98,172.04,12.64,91.9,29.4,9,0,0,0.102,100.53,0.36,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Static,Clear,Medium,High,Moderate
synnetqos_m_00048150,S042_04814,2025-08-17 07:32:12.153856,0,0,0,0,0,7,True,-89.51,0.0708,256.92,257.06,222,120.12,119.58,0.54,-3.39,8,0,2,0,10,44,-89.51,False,231.06,57.76,63.11,0.31,91.76,31.7,10,0,0,0.122,52.13,0.257,3.7,Sunday,morning,Area_C,Urban,UE-Basic,Basic,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Walking,Clear,Medium,Medium,Moderate
synnetqos_m_00048151,S042_04815,2025-08-13 06:50:34.940903,0,0,0,0,0,6,False,-84.05,0.0419,430.0,430.08,210,125.24,126.95,-1.72,-0.82,2,0,0,0,2,44,-84.05,False,719.45,251.81,292.38,13.49,83.88,29.1,1,0,0,0.1,209.87,0.43,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,Low,Light
synnetqos_m_00048152,S042_04815,2025-08-13 06:51:34.940903,0,0,0,0,0,6,False,-91.12,0.0419,430.0,430.08,210,133.21,126.95,6.26,0.09,2,0,0,0,2,44,-91.12,False,159.56,55.85,146.54,44.45,83.72,30.3,2,0,0,0.058,60.2,0.43,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,High,Heavy
synnetqos_m_00048153,S042_04815,2025-08-13 06:52:34.940903,0,0,0,0,0,6,False,-76.83,0.0419,430.0,430.08,210,121.15,126.95,-5.81,2.31,2,0,0,0,2,44,-76.83,False,199.94,69.98,10.61,0.29,83.65,30.0,3,0,0,0.122,9.97,0.43,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,High,Heavy
synnetqos_m_00048154,S042_04815,2025-08-13 06:53:34.940903,0,0,0,0,0,6,False,-79.56,0.0419,430.0,430.08,210,120.11,126.95,-6.84,-1.46,2,0,0,0,2,44,-79.56,False,456.6,159.81,9.16,0.55,83.57,32.9,4,0,0,0.085,6.08,0.43,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,Medium,Moderate
synnetqos_m_00048155,S042_04815,2025-08-13 06:54:34.940903,0,0,0,0,0,6,False,-77.11,0.0419,430.0,430.08,210,120.66,126.95,-6.29,1.55,2,0,0,0,2,44,-77.11,False,781.78,273.62,78.41,0.41,83.44,31.8,5,0,0,0.097,59.08,0.43,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Low,Low,Light
synnetqos_m_00048156,S042_04815,2025-08-13 06:55:34.940903,0,0,0,0,0,6,False,-89.96,0.0419,430.0,430.08,210,133.49,126.95,6.54,1.53,2,0,0,0,2,44,-89.96,False,578.19,202.37,66.16,0.58,83.27,31.5,6,0,0,0.16,71.59,0.43,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Low,Low,Light
synnetqos_m_00048157,S042_04815,2025-08-13 06:56:34.940903,0,0,0,0,0,6,False,-81.94,0.0475,379.2,379.3,210,122.83,125.03,-2.19,0.89,2,0,2,0,4,44,-81.94,False,670.01,234.5,5.86,0.2,83.19,32.7,7,0,0,0.085,3.76,0.379,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Clear,Low,Low,Light
synnetqos_m_00048158,S042_04815,2025-08-13 06:57:34.940903,0,0,0,0,0,6,False,-84.24,0.0526,342.39,342.49,210,122.69,123.46,-0.77,-1.54,2,0,2,0,4,44,-84.24,False,393.5,137.72,13.33,1.02,83.09,32.4,8,1,1,0.13,11.84,0.342,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Clear,Low,Medium,Moderate
synnetqos_m_00048159,S042_04815,2025-08-13 06:58:34.940903,0,0,0,0,0,6,False,-73.42,0.0543,332.13,332.24,210,114.71,123.0,-8.29,1.29,2,0,2,0,4,44,-73.42,False,421.65,147.58,57.55,0.42,82.97,33.0,9,0,1,0.131,54.05,0.332,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Clear,Low,Medium,Light
synnetqos_m_00048160,S042_04815,2025-08-13 06:59:34.940903,0,0,0,0,0,6,False,-75.23,0.0646,280.25,280.38,210,117.15,120.39,-3.25,1.91,2,0,2,0,4,44,-75.23,False,185.45,64.91,26.73,2.49,82.88,32.1,10,0,1,0.143,28.53,0.28,3.5,Wednesday,morning,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Clear,Low,High,Heavy
synnetqos_m_00048161,S042_04816,2025-08-15 16:34:42.805751,0,0,0,0,0,16,False,-81.4,0.0217,830.0,830.04,210,112.54,115.92,-3.38,-4.86,8,0,0,0,8,44,-81.4,False,228.03,79.81,101.04,15.34,85.46,31.6,1,0,0,0.104,79.85,0.83,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n78,Gaming,Static,Clear,Medium,High,Heavy
synnetqos_m_00048162,S042_04816,2025-08-15 16:35:42.805751,0,0,0,0,0,16,False,-96.79,0.0217,830.0,830.04,210,134.35,137.03,-2.68,1.56,8,0,0,0,8,44,-96.79,False,84.23,29.48,15.7,0.14,85.35,30.9,2,0,0,0.13,14.61,0.83,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,High,Heavy
synnetqos_m_00048163,S042_04816,2025-08-15 16:36:42.805751,0,0,0,0,0,16,False,-94.07,0.0217,830.0,830.04,210,127.02,137.03,-10.01,-3.05,8,0,0,0,8,44,-94.07,False,311.55,109.04,12.97,0.08,85.25,29.3,3,0,0,0.102,9.23,0.83,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,Medium,Moderate
synnetqos_m_00048164,S042_04816,2025-08-15 16:37:42.805751,1,0,0,1,0,16,False,-105.96,0.0217,830.0,830.04,210,140.87,137.03,3.84,-1.09,8,0,0,0,8,44,-105.96,False,86.53,30.29,402.04,0.77,85.07,29.2,4,0,0,0.113,72.2,0.83,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Medium,Low,Light
synnetqos_m_00048165,S042_04816,2025-08-15 16:38:42.805751,1,0,0,1,0,16,False,-96.53,0.0217,830.0,830.04,210,133.97,137.03,-3.06,1.45,8,0,0,0,8,44,-96.53,False,81.26,28.44,253.82,9.79,84.92,31.5,5,0,0,0.103,57.45,0.83,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Medium,High,Heavy
synnetqos_m_00048166,S042_04816,2025-08-15 16:39:42.805751,0,0,0,0,0,16,False,-92.39,0.0217,830.0,830.04,210,127.21,137.03,-9.82,-1.19,8,0,0,0,8,44,-92.39,False,138.38,48.43,5.45,0.24,84.84,32.6,6,0,0,0.065,2.5,0.83,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,High,Heavy
synnetqos_m_00048167,S042_04816,2025-08-15 16:40:42.805751,0,0,0,0,0,16,False,-90.27,0.0226,798.21,798.26,210,126.71,136.43,-9.72,2.44,8,0,2,0,10,44,-90.27,False,145.66,50.98,102.4,0.91,84.67,33.0,7,1,1,0.121,88.61,0.798,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Clear,Medium,High,Heavy
synnetqos_m_00048168,S042_04816,2025-08-15 16:41:42.805751,1,0,0,1,0,16,False,-107.86,0.0229,786.15,786.2,210,143.44,136.2,7.24,1.58,8,0,2,0,10,44,-107.86,False,53.27,18.64,234.03,30.57,84.53,29.4,8,2,3,0.08,29.23,0.786,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Clear,Medium,Low,Light
synnetqos_m_00048169,S042_04816,2025-08-15 16:42:42.805751,0,0,0,0,0,16,False,-94.4,0.024,749.15,749.2,210,130.76,135.46,-4.7,2.36,8,0,2,0,10,44,-94.4,False,277.26,97.04,45.37,6.59,84.38,30.5,9,1,4,0.163,55.39,0.749,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,Medium,Medium,Light
synnetqos_m_00048170,S042_04816,2025-08-15 16:43:42.805751,1,0,0,1,0,16,False,-97.78,0.0276,652.08,652.14,210,127.93,133.33,-5.4,-3.85,8,0,2,0,10,44,-97.78,False,173.81,60.83,820.91,1.8,84.2,30.2,10,1,5,0.071,86.42,0.652,3.5,Friday,afternoon,Area_D,Urban,UE-Standard,Standard,5G SA,Operator_H,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,Medium,Medium,Light
