measurement_id,session_id,service_degraded,items
synnetqos_m_00042174,S042_04217,0,app_type=Browse;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042175,S042_04217,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00042176,S042_04217,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042177,S042_04217,0,app_type=Call;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00042178,S042_04217,0,app_type=Call;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00042179,S042_04217,0,app_type=Call;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00042180,S042_04217,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00042181,S042_04218,1,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042182,S042_04218,0,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042183,S042_04218,0,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042184,S042_04218,0,app_type=Gaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042185,S042_04218,0,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042186,S042_04218,1,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00042187,S042_04218,0,app_type=Call;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042188,S042_04218,1,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042189,S042_04218,0,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042190,S042_04218,0,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042191,S042_04219,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00042192,S042_04219,1,app_type=Call;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00042193,S042_04219,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00042194,S042_04219,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00042195,S042_04219,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00042196,S042_04219,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00042197,S042_04219,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Rainy
synnetqos_m_00042198,S042_04219,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00042199,S042_04219,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00042200,S042_04219,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Rainy
synnetqos_m_00042201,S042_04220,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042202,S042_04220,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042203,S042_04220,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042204,S042_04220,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00042205,S042_04220,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042206,S042_04220,1,app_type=Streaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00042207,S042_04220,0,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00042208,S042_04220,0,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00042209,S042_04220,1,app_type=Streaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Heavy;weather=Clear
synnetqos_m_00042210,S042_04220,0,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00042211,S042_04221,0,app_type=Call;band=n28;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042212,S042_04221,0,app_type=Streaming;band=n28;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042213,S042_04221,0,app_type=Call;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00042214,S042_04221,0,app_type=Call;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042215,S042_04221,0,app_type=Gaming;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042216,S042_04221,0,app_type=Browse;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042217,S042_04221,0,app_type=Gaming;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042218,S042_04221,0,app_type=Browse;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00042219,S042_04221,0,app_type=Gaming;band=n28;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042220,S042_04221,0,app_type=Call;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00042221,S042_04222,1,app_type=Call;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00042222,S042_04222,0,app_type=Browse;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00042223,S042_04222,0,app_type=Streaming;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00042224,S042_04222,0,app_type=Gaming;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00042225,S042_04222,0,app_type=Browse;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00042226,S042_04222,0,app_type=Browse;band=n28;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00042227,S042_04222,0,app_type=Gaming;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00042228,S042_04222,0,app_type=Call;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00042229,S042_04222,0,app_type=Gaming;band=n28;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00042230,S042_04222,0,app_type=Streaming;band=n28;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Heavy;weather=Rainy
synnetqos_m_00042231,S042_04223,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Moderate;weather=Foggy
synnetqos_m_00042232,S042_04223,0,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Heavy;weather=Foggy
synnetqos_m_00042233,S042_04223,0,app_type=Browse;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Heavy;weather=Foggy
synnetqos_m_00042234,S042_04223,0,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Light;weather=Foggy
synnetqos_m_00042235,S042_04223,1,app_type=Streaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Foggy
synnetqos_m_00042236,S042_04223,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Foggy
synnetqos_m_00042237,S042_04223,0,app_type=Browse;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Heavy;weather=Foggy
synnetqos_m_00042238,S042_04223,0,app_type=Gaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Heavy;weather=Foggy
synnetqos_m_00042239,S042_04223,0,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Moderate;weather=Foggy
synnetqos_m_00042240,S042_04223,1,app_type=Streaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Foggy
synnetqos_m_00042241,S042_04224,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Heavy;weather=Foggy
synnetqos_m_00042242,S042_04224,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Heavy;weather=Foggy
