edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,session_id,source_measurement_id,target_measurement_id,source_service_degraded,target_service_degraded
edge_716e1cc8faafef6d74,warehouse_measurement:measurement:synnetqos_m_00045296:6cc118e8274c,warehouse_measurement:measurement:synnetqos_m_00045297:39bae6f52d2a,next_measurement,warehouse_measurement,True,1.0,S042_04529,synnetqos_m_00045296,synnetqos_m_00045297,0,1
edge_69a12a7528934691ff,warehouse_measurement:measurement:synnetqos_m_00045297:39bae6f52d2a,warehouse_measurement:measurement:synnetqos_m_00045298:e346ab43f3f0,next_measurement,warehouse_measurement,True,1.0,S042_04529,synnetqos_m_00045297,synnetqos_m_00045298,1,1
edge_4054ca4367b99077f1,warehouse_measurement:measurement:synnetqos_m_00045298:e346ab43f3f0,warehouse_measurement:measurement:synnetqos_m_00045299:981330dee4cc,next_measurement,warehouse_measurement,True,1.0,S042_04529,synnetqos_m_00045298,synnetqos_m_00045299,1,0
edge_d8a1fc708866ae248e,warehouse_measurement:measurement:synnetqos_m_00045299:981330dee4cc,warehouse_measurement:measurement:synnetqos_m_00045300:d1aa371196d3,next_measurement,warehouse_measurement,True,1.0,S042_04529,synnetqos_m_00045299,synnetqos_m_00045300,0,0
edge_fa2579592abf719d17,warehouse_measurement:measurement:synnetqos_m_00045301:3b9efe36b85c,warehouse_measurement:measurement:synnetqos_m_00045302:62c3cfdd597b,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045301,synnetqos_m_00045302,0,1
edge_59de83fcafc9dbf73c,warehouse_measurement:measurement:synnetqos_m_00045302:62c3cfdd597b,warehouse_measurement:measurement:synnetqos_m_00045303:26e986b56e5c,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045302,synnetqos_m_00045303,1,1
edge_5ac243a414907f1a57,warehouse_measurement:measurement:synnetqos_m_00045303:26e986b56e5c,warehouse_measurement:measurement:synnetqos_m_00045304:4bd16383f6a2,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045303,synnetqos_m_00045304,1,1
edge_324789010ea34568f7,warehouse_measurement:measurement:synnetqos_m_00045304:4bd16383f6a2,warehouse_measurement:measurement:synnetqos_m_00045305:855236d04146,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045304,synnetqos_m_00045305,1,1
edge_4a062a193f5d7cc752,warehouse_measurement:measurement:synnetqos_m_00045305:855236d04146,warehouse_measurement:measurement:synnetqos_m_00045306:663d11de29e8,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045305,synnetqos_m_00045306,1,1
edge_2e36f7192890a97d3a,warehouse_measurement:measurement:synnetqos_m_00045306:663d11de29e8,warehouse_measurement:measurement:synnetqos_m_00045307:eb88ba2791ec,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045306,synnetqos_m_00045307,1,1
edge_d9174f666403449084,warehouse_measurement:measurement:synnetqos_m_00045307:eb88ba2791ec,warehouse_measurement:measurement:synnetqos_m_00045308:f1489b0fff79,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045307,synnetqos_m_00045308,1,1
edge_6ec6450a943aea6439,warehouse_measurement:measurement:synnetqos_m_00045308:f1489b0fff79,warehouse_measurement:measurement:synnetqos_m_00045309:3f685a4d934c,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045308,synnetqos_m_00045309,1,0
edge_fcd005a9a02f8ed297,warehouse_measurement:measurement:synnetqos_m_00045309:3f685a4d934c,warehouse_measurement:measurement:synnetqos_m_00045310:1010330c2919,next_measurement,warehouse_measurement,True,1.0,S042_04530,synnetqos_m_00045309,synnetqos_m_00045310,0,1
edge_86d11ef61d6f95c636,warehouse_measurement:measurement:synnetqos_m_00045311:ef2048f96401,warehouse_measurement:measurement:synnetqos_m_00045312:1d1c05a3c1ed,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045311,synnetqos_m_00045312,1,0
edge_553ce5d3944af3a927,warehouse_measurement:measurement:synnetqos_m_00045312:1d1c05a3c1ed,warehouse_measurement:measurement:synnetqos_m_00045313:50b8152e339c,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045312,synnetqos_m_00045313,0,0
edge_0852b1f5fb8cc42953,warehouse_measurement:measurement:synnetqos_m_00045313:50b8152e339c,warehouse_measurement:measurement:synnetqos_m_00045314:644415913e0d,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045313,synnetqos_m_00045314,0,0
edge_ac8e89c1ac76f2e78b,warehouse_measurement:measurement:synnetqos_m_00045314:644415913e0d,warehouse_measurement:measurement:synnetqos_m_00045315:65e22d993003,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045314,synnetqos_m_00045315,0,0
edge_3bd46b7e44895e6a30,warehouse_measurement:measurement:synnetqos_m_00045315:65e22d993003,warehouse_measurement:measurement:synnetqos_m_00045316:bfcb2f36d4b7,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045315,synnetqos_m_00045316,0,0
edge_ca67317abf4f59a80e,warehouse_measurement:measurement:synnetqos_m_00045316:bfcb2f36d4b7,warehouse_measurement:measurement:synnetqos_m_00045317:786606850222,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045316,synnetqos_m_00045317,0,0
edge_1f23a5863c7b7117aa,warehouse_measurement:measurement:synnetqos_m_00045317:786606850222,warehouse_measurement:measurement:synnetqos_m_00045318:7351af39dd0d,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045317,synnetqos_m_00045318,0,0
edge_80cb3431d4db5408b5,warehouse_measurement:measurement:synnetqos_m_00045318:7351af39dd0d,warehouse_measurement:measurement:synnetqos_m_00045319:56c877e8d429,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045318,synnetqos_m_00045319,0,0
edge_856788195a89d31b38,warehouse_measurement:measurement:synnetqos_m_00045319:56c877e8d429,warehouse_measurement:measurement:synnetqos_m_00045320:28901f356020,next_measurement,warehouse_measurement,True,1.0,S042_04531,synnetqos_m_00045319,synnetqos_m_00045320,0,0
edge_6b1a112a869a115668,warehouse_measurement:measurement:synnetqos_m_00045321:bf65eeca214f,warehouse_measurement:measurement:synnetqos_m_00045322:fb66d9a891ec,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045321,synnetqos_m_00045322,0,1
edge_6ef7a4de1aa45c6e57,warehouse_measurement:measurement:synnetqos_m_00045322:fb66d9a891ec,warehouse_measurement:measurement:synnetqos_m_00045323:194bc066397f,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045322,synnetqos_m_00045323,1,0
edge_7f0b299ecee5acfe1b,warehouse_measurement:measurement:synnetqos_m_00045323:194bc066397f,warehouse_measurement:measurement:synnetqos_m_00045324:d818fa1424fa,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045323,synnetqos_m_00045324,0,1
edge_fa859f65f069d54378,warehouse_measurement:measurement:synnetqos_m_00045324:d818fa1424fa,warehouse_measurement:measurement:synnetqos_m_00045325:394b9df98678,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045324,synnetqos_m_00045325,1,0
edge_f051f198f803a07f05,warehouse_measurement:measurement:synnetqos_m_00045325:394b9df98678,warehouse_measurement:measurement:synnetqos_m_00045326:3060f53493af,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045325,synnetqos_m_00045326,0,1
edge_1c199aeb8cff0a77c8,warehouse_measurement:measurement:synnetqos_m_00045326:3060f53493af,warehouse_measurement:measurement:synnetqos_m_00045327:0d32b9852d24,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045326,synnetqos_m_00045327,1,1
edge_cf1a03b1c021e13d90,warehouse_measurement:measurement:synnetqos_m_00045327:0d32b9852d24,warehouse_measurement:measurement:synnetqos_m_00045328:f86bd5885f21,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045327,synnetqos_m_00045328,1,1
edge_2a7f78df14688a0ea2,warehouse_measurement:measurement:synnetqos_m_00045328:f86bd5885f21,warehouse_measurement:measurement:synnetqos_m_00045329:52130fd4dbb9,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045328,synnetqos_m_00045329,1,0
edge_ea363a9ef28efe306b,warehouse_measurement:measurement:synnetqos_m_00045329:52130fd4dbb9,warehouse_measurement:measurement:synnetqos_m_00045330:011d5a68b6cb,next_measurement,warehouse_measurement,True,1.0,S042_04532,synnetqos_m_00045329,synnetqos_m_00045330,0,0
edge_11c15e2eaef8756f39,warehouse_measurement:measurement:synnetqos_m_00045331:a27f551d1e30,warehouse_measurement:measurement:synnetqos_m_00045332:ff0305d2ee89,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045331,synnetqos_m_00045332,0,1
edge_43b80142684bc594db,warehouse_measurement:measurement:synnetqos_m_00045332:ff0305d2ee89,warehouse_measurement:measurement:synnetqos_m_00045333:871b10a88f86,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045332,synnetqos_m_00045333,1,1
edge_1333fa5071e94e793a,warehouse_measurement:measurement:synnetqos_m_00045333:871b10a88f86,warehouse_measurement:measurement:synnetqos_m_00045334:3d28c277a5b1,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045333,synnetqos_m_00045334,1,1
edge_84b59a9733e3586912,warehouse_measurement:measurement:synnetqos_m_00045334:3d28c277a5b1,warehouse_measurement:measurement:synnetqos_m_00045335:add8bcf284ef,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045334,synnetqos_m_00045335,1,1
edge_63edbb5f17ca9c283c,warehouse_measurement:measurement:synnetqos_m_00045335:add8bcf284ef,warehouse_measurement:measurement:synnetqos_m_00045336:26b785347584,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045335,synnetqos_m_00045336,1,1
edge_d7a0cc2e3eb4bc390d,warehouse_measurement:measurement:synnetqos_m_00045336:26b785347584,warehouse_measurement:measurement:synnetqos_m_00045337:534bfc367261,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045336,synnetqos_m_00045337,1,1
edge_e829a6c25547272bfc,warehouse_measurement:measurement:synnetqos_m_00045337:534bfc367261,warehouse_measurement:measurement:synnetqos_m_00045338:5830b6d5a736,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045337,synnetqos_m_00045338,1,1
edge_9b9ee355ce99ac9e1f,warehouse_measurement:measurement:synnetqos_m_00045338:5830b6d5a736,warehouse_measurement:measurement:synnetqos_m_00045339:48a65bc73a21,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045338,synnetqos_m_00045339,1,1
edge_f23339b19877558efd,warehouse_measurement:measurement:synnetqos_m_00045339:48a65bc73a21,warehouse_measurement:measurement:synnetqos_m_00045340:ea60580b1485,next_measurement,warehouse_measurement,True,1.0,S042_04533,synnetqos_m_00045339,synnetqos_m_00045340,1,0
edge_76f8f0cdae108569dd,warehouse_measurement:measurement:synnetqos_m_00045341:694ca3785fa6,warehouse_measurement:measurement:synnetqos_m_00045342:e25cf86ac42b,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045341,synnetqos_m_00045342,1,1
edge_d68b3bb1934cd45e9b,warehouse_measurement:measurement:synnetqos_m_00045342:e25cf86ac42b,warehouse_measurement:measurement:synnetqos_m_00045343:d921290d4b95,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045342,synnetqos_m_00045343,1,0
edge_2e6b512fa006af720f,warehouse_measurement:measurement:synnetqos_m_00045343:d921290d4b95,warehouse_measurement:measurement:synnetqos_m_00045344:03c4d42e495b,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045343,synnetqos_m_00045344,0,1
edge_845a20f5910d680c73,warehouse_measurement:measurement:synnetqos_m_00045344:03c4d42e495b,warehouse_measurement:measurement:synnetqos_m_00045345:ca3a2af38513,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045344,synnetqos_m_00045345,1,0
edge_6626d3b6cdc3af73b5,warehouse_measurement:measurement:synnetqos_m_00045345:ca3a2af38513,warehouse_measurement:measurement:synnetqos_m_00045346:6607019d867a,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045345,synnetqos_m_00045346,0,1
edge_799243aa91f2d42d91,warehouse_measurement:measurement:synnetqos_m_00045346:6607019d867a,warehouse_measurement:measurement:synnetqos_m_00045347:9f4f9009f966,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045346,synnetqos_m_00045347,1,1
edge_2347fcfe6bdd4bc1f0,warehouse_measurement:measurement:synnetqos_m_00045347:9f4f9009f966,warehouse_measurement:measurement:synnetqos_m_00045348:4df2a01d0459,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045347,synnetqos_m_00045348,1,1
edge_6fa91f384f19167246,warehouse_measurement:measurement:synnetqos_m_00045348:4df2a01d0459,warehouse_measurement:measurement:synnetqos_m_00045349:a797dab7e623,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045348,synnetqos_m_00045349,1,1
edge_76f8d3279dcb6c654f,warehouse_measurement:measurement:synnetqos_m_00045349:a797dab7e623,warehouse_measurement:measurement:synnetqos_m_00045350:e3eba9897245,next_measurement,warehouse_measurement,True,1.0,S042_04534,synnetqos_m_00045349,synnetqos_m_00045350,1,0
edge_ccb20d0215a3498b0e,warehouse_measurement:measurement:synnetqos_m_00045351:6d44ab7e6112,warehouse_measurement:measurement:synnetqos_m_00045352:f9ac834ce2b2,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045351,synnetqos_m_00045352,1,1
edge_26e82f6b4587fd0449,warehouse_measurement:measurement:synnetqos_m_00045352:f9ac834ce2b2,warehouse_measurement:measurement:synnetqos_m_00045353:00a13f8f8240,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045352,synnetqos_m_00045353,1,1
edge_a9da23625550e13c9d,warehouse_measurement:measurement:synnetqos_m_00045353:00a13f8f8240,warehouse_measurement:measurement:synnetqos_m_00045354:34c77ecf9b96,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045353,synnetqos_m_00045354,1,1
edge_ff0d70e66a4888e9f1,warehouse_measurement:measurement:synnetqos_m_00045354:34c77ecf9b96,warehouse_measurement:measurement:synnetqos_m_00045355:a5d373ad3ee0,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045354,synnetqos_m_00045355,1,1
edge_e75e5bb3d51f8cefa4,warehouse_measurement:measurement:synnetqos_m_00045355:a5d373ad3ee0,warehouse_measurement:measurement:synnetqos_m_00045356:d59de8c61142,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045355,synnetqos_m_00045356,1,1
edge_a82620e8f86656c6d3,warehouse_measurement:measurement:synnetqos_m_00045356:d59de8c61142,warehouse_measurement:measurement:synnetqos_m_00045357:6d4f47454dc6,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045356,synnetqos_m_00045357,1,1
edge_10fb338c4aa6ed113a,warehouse_measurement:measurement:synnetqos_m_00045357:6d4f47454dc6,warehouse_measurement:measurement:synnetqos_m_00045358:d771214cf00a,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045357,synnetqos_m_00045358,1,1
edge_86bbee3e2460f3c3e4,warehouse_measurement:measurement:synnetqos_m_00045358:d771214cf00a,warehouse_measurement:measurement:synnetqos_m_00045359:5aaa4e58fbe2,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045358,synnetqos_m_00045359,1,1
edge_1475d4385545755405,warehouse_measurement:measurement:synnetqos_m_00045359:5aaa4e58fbe2,warehouse_measurement:measurement:synnetqos_m_00045360:9c62c38733d2,next_measurement,warehouse_measurement,True,1.0,S042_04535,synnetqos_m_00045359,synnetqos_m_00045360,1,1
edge_bb4b9e394accd33ba6,warehouse_measurement:measurement:synnetqos_m_00045361:1a4ab57894a0,warehouse_measurement:measurement:synnetqos_m_00045362:082c36a5bf7a,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045361,synnetqos_m_00045362,1,1
edge_cfc259a6dd74af0a3f,warehouse_measurement:measurement:synnetqos_m_00045362:082c36a5bf7a,warehouse_measurement:measurement:synnetqos_m_00045363:8057fb5a904a,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045362,synnetqos_m_00045363,1,1
edge_d509c1b239d3423177,warehouse_measurement:measurement:synnetqos_m_00045363:8057fb5a904a,warehouse_measurement:measurement:synnetqos_m_00045364:6d8067bc9184,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045363,synnetqos_m_00045364,1,1
edge_a3c6919db2158dba73,warehouse_measurement:measurement:synnetqos_m_00045364:6d8067bc9184,warehouse_measurement:measurement:synnetqos_m_00045365:cfe309113e1e,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045364,synnetqos_m_00045365,1,1
edge_fbd3296c384caae086,warehouse_measurement:measurement:synnetqos_m_00045365:cfe309113e1e,warehouse_measurement:measurement:synnetqos_m_00045366:3698332f9ecd,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045365,synnetqos_m_00045366,1,1
edge_5767677d4779a3a1b1,warehouse_measurement:measurement:synnetqos_m_00045366:3698332f9ecd,warehouse_measurement:measurement:synnetqos_m_00045367:e3bdc8e4ec32,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045366,synnetqos_m_00045367,1,1
edge_6193e1d360e96eeb78,warehouse_measurement:measurement:synnetqos_m_00045367:e3bdc8e4ec32,warehouse_measurement:measurement:synnetqos_m_00045368:40e1a192abfd,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045367,synnetqos_m_00045368,1,1
edge_069cb3c3e12df28c9c,warehouse_measurement:measurement:synnetqos_m_00045368:40e1a192abfd,warehouse_measurement:measurement:synnetqos_m_00045369:ce587523240f,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045368,synnetqos_m_00045369,1,1
edge_d382cc99e2d7adc409,warehouse_measurement:measurement:synnetqos_m_00045369:ce587523240f,warehouse_measurement:measurement:synnetqos_m_00045370:6f48867c2d6f,next_measurement,warehouse_measurement,True,1.0,S042_04536,synnetqos_m_00045369,synnetqos_m_00045370,1,1
edge_f0217e5068718155af,warehouse_measurement:measurement:synnetqos_m_00045371:7f64edef0648,warehouse_measurement:measurement:synnetqos_m_00045372:88a326ec90b7,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045371,synnetqos_m_00045372,0,0
edge_3db9b8b2bcf0eda108,warehouse_measurement:measurement:synnetqos_m_00045372:88a326ec90b7,warehouse_measurement:measurement:synnetqos_m_00045373:ad0acde31547,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045372,synnetqos_m_00045373,0,0
edge_d4711e007c0908fad7,warehouse_measurement:measurement:synnetqos_m_00045373:ad0acde31547,warehouse_measurement:measurement:synnetqos_m_00045374:5bccca33a1da,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045373,synnetqos_m_00045374,0,0
edge_f9ab4c7f0cec49a7f1,warehouse_measurement:measurement:synnetqos_m_00045374:5bccca33a1da,warehouse_measurement:measurement:synnetqos_m_00045375:88c0f37490f4,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045374,synnetqos_m_00045375,0,0
edge_f4698b9f71a3b90129,warehouse_measurement:measurement:synnetqos_m_00045375:88c0f37490f4,warehouse_measurement:measurement:synnetqos_m_00045376:213c9c6603e4,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045375,synnetqos_m_00045376,0,0
edge_264017ab96d8a19103,warehouse_measurement:measurement:synnetqos_m_00045376:213c9c6603e4,warehouse_measurement:measurement:synnetqos_m_00045377:3f4d02ee35c3,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045376,synnetqos_m_00045377,0,1
edge_5fecaf987e7c9ee2b0,warehouse_measurement:measurement:synnetqos_m_00045377:3f4d02ee35c3,warehouse_measurement:measurement:synnetqos_m_00045378:814dcf59e125,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045377,synnetqos_m_00045378,1,0
edge_29ec9d835262d26fe4,warehouse_measurement:measurement:synnetqos_m_00045378:814dcf59e125,warehouse_measurement:measurement:synnetqos_m_00045379:76ea4ecea150,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045378,synnetqos_m_00045379,0,1
edge_5e753bfc774a5bfebf,warehouse_measurement:measurement:synnetqos_m_00045379:76ea4ecea150,warehouse_measurement:measurement:synnetqos_m_00045380:4a7e0ef015f8,next_measurement,warehouse_measurement,True,1.0,S042_04537,synnetqos_m_00045379,synnetqos_m_00045380,1,1
edge_f13407e5b51ab06e02,warehouse_measurement:measurement:synnetqos_m_00045381:10e6d61ef8b7,warehouse_measurement:measurement:synnetqos_m_00045382:1fe155ddf8ec,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045381,synnetqos_m_00045382,0,0
edge_d5946ecea6eb11fed3,warehouse_measurement:measurement:synnetqos_m_00045382:1fe155ddf8ec,warehouse_measurement:measurement:synnetqos_m_00045383:ae17e21251f4,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045382,synnetqos_m_00045383,0,1
edge_f56e01e3bdb8ed5e02,warehouse_measurement:measurement:synnetqos_m_00045383:ae17e21251f4,warehouse_measurement:measurement:synnetqos_m_00045384:120d749d47e0,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045383,synnetqos_m_00045384,1,1
edge_2751c74319fde504c0,warehouse_measurement:measurement:synnetqos_m_00045384:120d749d47e0,warehouse_measurement:measurement:synnetqos_m_00045385:dda73e13dd2c,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045384,synnetqos_m_00045385,1,0
edge_54f24d72c65fce0869,warehouse_measurement:measurement:synnetqos_m_00045385:dda73e13dd2c,warehouse_measurement:measurement:synnetqos_m_00045386:b6030222b890,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045385,synnetqos_m_00045386,0,0
edge_379bc0082a7b41dc83,warehouse_measurement:measurement:synnetqos_m_00045386:b6030222b890,warehouse_measurement:measurement:synnetqos_m_00045387:3b6c4494df94,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045386,synnetqos_m_00045387,0,0
edge_f2511c0b590f3e17d1,warehouse_measurement:measurement:synnetqos_m_00045387:3b6c4494df94,warehouse_measurement:measurement:synnetqos_m_00045388:4188d01754c5,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045387,synnetqos_m_00045388,0,0
edge_b1ad5b4fd62451893c,warehouse_measurement:measurement:synnetqos_m_00045388:4188d01754c5,warehouse_measurement:measurement:synnetqos_m_00045389:32796468b5c0,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045388,synnetqos_m_00045389,0,0
edge_8018b3e7283a1c89f8,warehouse_measurement:measurement:synnetqos_m_00045389:32796468b5c0,warehouse_measurement:measurement:synnetqos_m_00045390:7f51247917a8,next_measurement,warehouse_measurement,True,1.0,S042_04538,synnetqos_m_00045389,synnetqos_m_00045390,0,0
edge_27a55acdb76b259867,warehouse_measurement:measurement:synnetqos_m_00045391:ec3df9a5cc5f,warehouse_measurement:measurement:synnetqos_m_00045392:0b51a4a441ca,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045391,synnetqos_m_00045392,0,0
edge_3f484780bd675dd686,warehouse_measurement:measurement:synnetqos_m_00045392:0b51a4a441ca,warehouse_measurement:measurement:synnetqos_m_00045393:400bbcd04371,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045392,synnetqos_m_00045393,0,0
edge_d80aa8001df3dc2af0,warehouse_measurement:measurement:synnetqos_m_00045393:400bbcd04371,warehouse_measurement:measurement:synnetqos_m_00045394:b48b1f875205,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045393,synnetqos_m_00045394,0,0
edge_0795d0d77b76aec0d5,warehouse_measurement:measurement:synnetqos_m_00045394:b48b1f875205,warehouse_measurement:measurement:synnetqos_m_00045395:1168c1736f66,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045394,synnetqos_m_00045395,0,0
edge_0774454a08bbd6b991,warehouse_measurement:measurement:synnetqos_m_00045395:1168c1736f66,warehouse_measurement:measurement:synnetqos_m_00045396:9c34d0db11f0,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045395,synnetqos_m_00045396,0,0
edge_5b845823f5868e0158,warehouse_measurement:measurement:synnetqos_m_00045396:9c34d0db11f0,warehouse_measurement:measurement:synnetqos_m_00045397:e8a00796d90a,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045396,synnetqos_m_00045397,0,0
edge_275a4d93e900742b12,warehouse_measurement:measurement:synnetqos_m_00045397:e8a00796d90a,warehouse_measurement:measurement:synnetqos_m_00045398:990217d6afa2,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045397,synnetqos_m_00045398,0,0
edge_eef2a3de2ea8c254fd,warehouse_measurement:measurement:synnetqos_m_00045398:990217d6afa2,warehouse_measurement:measurement:synnetqos_m_00045399:fcb56ce8200c,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045398,synnetqos_m_00045399,0,1
edge_f7a582ffd71586af47,warehouse_measurement:measurement:synnetqos_m_00045399:fcb56ce8200c,warehouse_measurement:measurement:synnetqos_m_00045400:9cf5e0e09c00,next_measurement,warehouse_measurement,True,1.0,S042_04539,synnetqos_m_00045399,synnetqos_m_00045400,1,0
edge_f6e68911eea1b25002,warehouse_measurement:measurement:synnetqos_m_00045401:fa5f8e07f426,warehouse_measurement:measurement:synnetqos_m_00045402:c975fc103bf1,next_measurement,warehouse_measurement,True,1.0,S042_04540,synnetqos_m_00045401,synnetqos_m_00045402,0,0
edge_17b83320a2fdce4c6a,warehouse_measurement:measurement:synnetqos_m_00045402:c975fc103bf1,warehouse_measurement:measurement:synnetqos_m_00045403:dad961d14d0e,next_measurement,warehouse_measurement,True,1.0,S042_04540,synnetqos_m_00045402,synnetqos_m_00045403,0,0
edge_6a92ae91351873935a,warehouse_measurement:measurement:synnetqos_m_00045403:dad961d14d0e,warehouse_measurement:measurement:synnetqos_m_00045404:46a21b20b448,next_measurement,warehouse_measurement,True,1.0,S042_04540,synnetqos_m_00045403,synnetqos_m_00045404,0,0
edge_1a0154940d6666c2da,warehouse_measurement:measurement:synnetqos_m_00045404:46a21b20b448,warehouse_measurement:measurement:synnetqos_m_00045405:5602cdce9c49,next_measurement,warehouse_measurement,True,1.0,S042_04540,synnetqos_m_00045404,synnetqos_m_00045405,0,1
edge_b87bf6a269a21a1930,warehouse_measurement:measurement:synnetqos_m_00045405:5602cdce9c49,warehouse_measurement:measurement:synnetqos_m_00045406:6d496aee738e,next_measurement,warehouse_measurement,True,1.0,S042_04540,synnetqos_m_00045405,synnetqos_m_00045406,1,0
edge_dcd88465ef3b6f0374,warehouse_measurement:measurement:synnetqos_m_00045406:6d496aee738e,warehouse_measurement:measurement:synnetqos_m_00045407:77ef11006769,next_measurement,warehouse_measurement,True,1.0,S042_04540,synnetqos_m_00045406,synnetqos_m_00045407,0,0
