edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,row_count,support_fraction,degraded_count,degradation_rate,baseline_degradation_rate,degradation_lift,source_context_family,target_context_family
edge_fa506e2b69fc793742,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,442.0,442,0.00884,270,0.6108597285067874,0.50716,1.2044714261905263,mobility,time_bin
edge_ed6615608ba9504bb7,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,396.0,396,0.00792,286,0.7222222222222222,0.50716,1.4240520195248485,mobility,tower_load
edge_1bded1e876f6485386,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,4859.0,4859,0.09718,1526,0.31405639020374565,0.50716,0.6192451892967616,network_type,time_bin
edge_06273a2d10d37b3a06,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,481.0,481,0.00962,261,0.5426195426195426,0.50716,1.0699178614629359,mobility,time_bin
edge_e520d2b456db11065a,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,2080.0,2080,0.0416,1297,0.6235576923076923,0.50716,1.2295088183368015,obstruction,weather
edge_f5081dd618eb079b10,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:obstruction_high:2b69b79ceadf,context_cooccurs,context_cooccurrence,False,1400.0,1400,0.028,1087,0.7764285714285715,0.50716,1.5309341656056696,infrastructure,obstruction
edge_7ac7f4b45e1ba7dcb5,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,950.0,950,0.019,609,0.6410526315789473,0.50716,1.2640047156300718,infrastructure,weather
edge_08d57d23e3671427b9,context_cooccurrence:context_value:obstruction_high:2b69b79ceadf,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,830.0,830,0.0166,687,0.827710843373494,0.50716,1.6320507204304242,obstruction,weather
edge_70dc1eb54daca7167f,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,1950.0,1950,0.039,1225,0.6282051282051282,0.50716,1.2386724666872941,network_type,weather
edge_9f532cf97836cd82ac,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,1370.0,1370,0.0274,859,0.627007299270073,0.50716,1.2363106303140488,time_bin,weather
edge_1b9de8946da22f265e,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,4923.0,4923,0.09846,2417,0.4909607962624416,0.50716,0.9680589878193105,network_type,time_bin
edge_eb4f82a45492af4344,context_cooccurrence:context_value:network_type_4g:3830d9ef62b5,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2250.0,2250,0.045,1643,0.7302222222222222,0.50716,1.4398261342026621,network_type,weather
edge_151a50cd9ccdde43bd,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2250.0,2250,0.045,1643,0.7302222222222222,0.50716,1.4398261342026621,radio_band,weather
edge_ab71acc0bad2e7edb4,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,414.0,414,0.00828,269,0.6497584541062802,0.50716,1.281170545993927,mobility,weather
edge_051dfc076e60857a78,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,1822.0,1822,0.03644,719,0.3946212952799122,0.50716,0.77810019575659,application,radio_band
edge_e903232bea93e06067,context_cooccurrence:context_value:congestion_low:dc6f30abc825,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,1295.0,1295,0.0259,107,0.08262548262548262,0.50716,0.16291797978050834,congestion,radio_band
edge_0c932df537434db58f,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,5470.0,5470,0.1094,1227,0.2243144424131627,0.50716,0.44229521731438337,infrastructure,radio_band
edge_23a4b70e97740c0906,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,3880.0,3880,0.0776,1042,0.2685567010309278,0.50716,0.5295305249446483,network_type,radio_band
edge_290da8d323e4589548,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,1924.0,1924,0.03848,297,0.15436590436590436,0.50716,0.30437318472652486,radio_band,time_bin
edge_08730bab20eb2cc5bf,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,1380.0,1380,0.0276,335,0.2427536231884058,0.50716,0.4786529363285862,radio_band,weather
edge_1082ba94b8ab75c567,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2537.0,2537,0.05074,1492,0.5880961765865195,0.50716,1.1595870663824421,time_bin,weather
edge_d21c27a1371b660628,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,2005.0,2005,0.0401,509,0.2538653366583541,0.50716,0.5005626166463326,radio_band,time_bin
edge_c81bd493b750931ee2,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,3110.0,3110,0.0622,634,0.20385852090032155,0.50716,0.4019609608413943,obstruction,radio_band
edge_30c2719605d4a73c13,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,170.0,170,0.0034,104,0.611764705882353,0.50716,1.206255828303401,application,radio_band
edge_7d390de95c2e06340b,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,670.0,670,0.0134,425,0.6343283582089553,0.50716,1.250746033222169,area_type,radio_band
edge_8047522612cbd04374,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,257.0,257,0.00514,216,0.8404669260700389,0.50716,1.657202709342296,congestion,radio_band
edge_a5c04eedec189bed2d,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,510.0,510,0.0102,332,0.6509803921568628,0.50716,1.2835799198613114,infrastructure,radio_band
edge_fa3490eff53d6a4ed7,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,320.0,320,0.0064,200,0.625,0.50716,1.2323527092041957,mobility,radio_band
edge_a1ab7c46a6101cad3c,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,310.0,310,0.0062,216,0.6967741935483871,0.50716,1.3738745041966776,network_type,radio_band
edge_4a4e279a7422a683d1,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,350.0,350,0.007,239,0.6828571428571428,0.50716,1.3464333599990985,obstruction,radio_band
edge_63da82386580a430d6,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,190.0,190,0.0038,136,0.7157894736842105,0.50716,1.4113681553833315,radio_band,time_bin
edge_372fc4954be9347c05,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,342.0,342,0.00684,207,0.6052631578947368,0.50716,1.1934363078609054,radio_band,tower_load
edge_6492733060014ea11d,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,430.0,430,0.0086,257,0.5976744186046512,0.50716,1.1784731023831752,radio_band,weather
edge_349f75d7a0ea4630cd,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,165.0,165,0.0033,72,0.43636363636363634,0.50716,0.8604062551534748,application,radio_band
edge_452627da57ecb4b621,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,311.0,311,0.00622,160,0.5144694533762058,0.50716,1.0144125194735503,congestion,radio_band
edge_045a4dcabee79c9c46,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,160.0,160,0.0032,109,0.68125,0.50716,1.3432644530325735,application,radio_band
edge_28556ca681678c2cf8,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,208.0,208,0.00416,121,0.5817307692307693,0.50716,1.1470359831823669,radio_band,tower_load
edge_cc7b259ff337f0f200,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,294.0,294,0.00588,191,0.6496598639455783,0.50716,1.2809761494313001,mobility,radio_band
edge_0d71c0bf4b74aa869a,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,120.0,120,0.0024,97,0.8083333333333333,0.50716,1.5938428372374265,radio_band,tower_load
edge_b27595478ef4a65945,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,2569.0,2569,0.05138,1302,0.5068119891008175,0.50716,0.9993138045208956,infrastructure,time_bin
edge_b240d3036fb58090ed,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,817.0,817,0.01634,561,0.6866585067319462,0.50716,1.3539287537107543,radio_band,time_bin
edge_207baa4528d9f9bd49,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,780.0,780,0.0156,228,0.2923076923076923,0.50716,0.5763618824585778,radio_band,weather
edge_5556f140bd48dfca85,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,360.0,360,0.0072,209,0.5805555555555556,0.50716,1.1447187387718976,network_type,radio_band
edge_75fd422b27a20d58f6,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,5103.0,5103,0.10206,2658,0.520870076425632,0.50716,1.0270330397224385,obstruction,time_bin
edge_54566f8f3459fe0245,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,160.0,160,0.0032,97,0.60625,0.50716,1.1953821279280699,radio_band,time_bin
edge_b5dee889a38d235d5f,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,175.0,175,0.0035,140,0.8,0.50716,1.5774114677813706,application,radio_band
edge_e0946209d1b8980e37,context_cooccurrence:context_value:congestion_low:dc6f30abc825,context_cooccurrence:context_value:radio_band_n257:b9d330068dfa,context_cooccurs,context_cooccurrence,False,102.0,102,0.00204,49,0.4803921568627451,0.50716,0.9472201215844015,congestion,radio_band
edge_423d1947ac94919774,context_cooccurrence:context_value:obstruction_high:2b69b79ceadf,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,1210.0,1210,0.0242,565,0.4669421487603306,0.50716,0.9206998753062752,obstruction,radio_band
edge_2d61fc1099365b5b01,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,1643.0,1643,0.03286,412,0.2507608034083993,0.50716,0.49444120870809855,radio_band,time_bin
edge_a8dfd7b00c1aabeac3,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1780.0,1780,0.0356,1208,0.6786516853932584,0.50716,1.3381411889606007,network_type,radio_band
edge_3011a5f7ae705c13c0,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1490.0,1490,0.0298,795,0.5335570469798657,0.50716,1.0520487557770046,obstruction,radio_band
edge_4536ee459a048cc38a,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,765.0,765,0.0153,477,0.6235294117647059,0.50716,1.2294530557707741,mobility,network_type
edge_a7f2d185976bbec3fb,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,174.0,174,0.00348,108,0.6206896551724138,0.50716,1.2238537250027877,mobility,radio_band
edge_7944c9f0ed4e178154,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurs,context_cooccurrence,False,3180.0,3180,0.0636,1969,0.619182389937107,0.50716,1.220881753168836,infrastructure,radio_band
edge_3754d9966f9edeab36,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurs,context_cooccurrence,False,2000.0,2000,0.04,1117,0.5585,0.50716,1.1012303809448694,network_type,radio_band
edge_5860fb15647d9505b7,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurs,context_cooccurrence,False,2071.0,2071,0.04142,1231,0.5943988411395461,0.50716,1.1720144355618465,mobility,radio_band
edge_e361c62c46dacc58cf,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,831.0,831,0.01662,631,0.7593261131167268,0.50716,1.4972121482702239,radio_band,tower_load
edge_b31b9985387ba110cf,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,460.0,460,0.0092,291,0.6326086956521739,0.50716,1.2473552639249426,radio_band,weather
edge_aa0017440cfd47bdd3,context_cooccurrence:context_value:obstruction_high:2b69b79ceadf,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,1912.0,1912,0.03824,1496,0.7824267782426778,0.50716,1.5427612158740391,obstruction,time_bin
edge_45388c528e19eccef1,context_cooccurrence:context_value:obstruction_high:2b69b79ceadf,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,660.0,660,0.0132,546,0.8272727272727273,0.50716,1.6311868587284628,obstruction,radio_band
edge_5ce9ddfdd4c8445881,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:network_type_4g:3830d9ef62b5,context_cooccurs,context_cooccurrence,False,2240.0,2240,0.0448,1548,0.6910714285714286,0.50716,1.3626299956057821,infrastructure,network_type
edge_cc27931321a95db5b7,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurs,context_cooccurrence,False,2240.0,2240,0.0448,1548,0.6910714285714286,0.50716,1.3626299956057821,infrastructure,radio_band
edge_03c92515ce64107adf,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,1032.0,1032,0.02064,569,0.5513565891472868,0.50716,1.0871452581971897,radio_band,time_bin
edge_cae1ed15e9f9f7db68,context_cooccurrence:context_value:congestion_low:dc6f30abc825,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurs,context_cooccurrence,False,791.0,791,0.01582,339,0.42857142857142855,0.50716,0.8450418577400199,congestion,radio_band
edge_549d845b9ba62d7c07,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,1136.0,1136,0.02272,732,0.6443661971830986,0.50716,1.2705382861091146,radio_band,time_bin
edge_0625a1dcc2ddd97d37,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,770.0,770,0.0154,519,0.674025974025974,0.50716,1.3290203762638495,radio_band,weather
edge_675d0f360eb27c34d8,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,2240.0,2240,0.0448,1412,0.6303571428571428,0.50716,1.2429157324259459,infrastructure,radio_band
edge_8c28d1a8d0dff36ebf,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurs,context_cooccurrence,False,775.0,775,0.0155,431,0.5561290322580645,0.50716,1.0965553913125334,radio_band,time_bin
edge_161e3dc3764d4c8429,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,390.0,390,0.0078,292,0.7487179487179487,0.50716,1.4762953480517955,radio_band,weather
edge_50ba43d2ea24972262,context_cooccurrence:context_value:time_bin_night:908d2968c559,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,1275.0,1275,0.0255,747,0.5858823529411765,0.50716,1.1552219278751803,time_bin,weather
edge_441b3c7e550eacb87d,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,174.0,174,0.00348,114,0.6551724137931034,0.50716,1.2918455986140536,application,radio_band
edge_00659464e2fdbc4f4d,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,650.0,650,0.013,323,0.4969230769230769,0.50716,0.9798152001795821,area_type,radio_band
edge_613bb7c11e336aa421,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,239.0,239,0.00478,154,0.6443514644351465,0.50716,1.27050923660215,congestion,radio_band
edge_9afb6cde3f6b8b323c,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,520.0,520,0.0104,263,0.5057692307692307,0.50716,0.9972577308329338,infrastructure,radio_band
edge_41b05969b5b1242ffc,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,248.0,248,0.00496,143,0.5766129032258065,0.50716,1.1369447575238711,mobility,radio_band
edge_e6ae3896793c698f47,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,310.0,310,0.0062,171,0.5516129032258065,0.50716,1.0876506491557032,network_type,radio_band
edge_b86ed0b7ecbf62e2ac,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,310.0,310,0.0062,116,0.3741935483870968,0.50716,0.737821492994512,obstruction,radio_band
edge_6b83c4dd5e70fb2f2b,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,170.0,170,0.0034,78,0.4588235294117647,0.50716,0.9046918712275508,radio_band,time_bin
edge_2582e821e1d22bea55,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,121.0,121,0.00242,78,0.6446280991735537,0.50716,1.2710546951130879,radio_band,tower_load
edge_659f1c36d3d29994b7,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,90.0,90,0.0018,66,0.7333333333333333,0.50716,1.4459605121329229,radio_band,weather
edge_613ef23248dddb41ed,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,158.0,158,0.00316,80,0.5063291139240507,0.50716,0.998361688469222,application,radio_band
edge_f7c8ede75e88008d4e,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,313.0,313,0.00626,139,0.4440894568690096,0.50716,0.8756397524824701,radio_band,tower_load
edge_7042b82b97ba001b25,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,290.0,290,0.0058,126,0.43448275862068964,0.50716,0.8566976075019512,congestion,radio_band
edge_36f2913040cf2bdbdd,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,172.0,172,0.00344,77,0.4476744186046512,0.50716,0.8827084521741682,application,radio_band
edge_cd45e13e1d984ff4ff,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,216.0,216,0.00432,106,0.49074074074074076,0.50716,0.9676250901899611,radio_band,tower_load
edge_2e540f50acc97218ab,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,146.0,146,0.00292,52,0.3561643835616438,0.50716,0.7022722288067745,application,radio_band
edge_88a2fa6d67b5b33761,context_cooccurrence:context_value:congestion_low:dc6f30abc825,context_cooccurrence:context_value:radio_band_n79:b85c8ced654f,context_cooccurs,context_cooccurrence,False,121.0,121,0.00242,43,0.35537190082644626,0.50716,0.7007096396136253,congestion,radio_band
edge_d2f743ee0b3efcfb3d,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurs,context_cooccurrence,False,645.0,645,0.0129,347,0.537984496124031,0.50716,1.060778642093286,application,infrastructure
edge_877a4ae4707ab81901,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurs,context_cooccurrence,False,2600.0,2600,0.052,1332,0.5123076923076924,0.50716,1.0101500360984548,area_type,infrastructure
edge_3288f63cc4ed52e1be,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurs,context_cooccurrence,False,992.0,992,0.01984,685,0.6905241935483871,0.50716,1.3615509771046357,congestion,infrastructure
edge_55b5dc6355d16adf0c,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurs,context_cooccurrence,False,1161.0,1161,0.02322,636,0.5478036175710594,0.50716,1.0801396355608868,infrastructure,mobility
edge_40ab60b86675b4a9b3,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,1100.0,1100,0.022,591,0.5372727272727272,0.50716,1.0593752016577158,infrastructure,network_type
edge_d91c73553472cf5122,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,1110.0,1110,0.0222,596,0.5369369369369369,0.50716,1.0587131022496585,infrastructure,obstruction
edge_35932dcb0bcbfcadd6,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,440.0,440,0.0088,106,0.2409090909090909,0.50716,0.4750159533659809,infrastructure,radio_band
edge_0e1a4b6571aa55719e,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,633.0,633,0.01266,316,0.49921011058451814,0.50716,0.9843246915855314,infrastructure,time_bin
edge_977e0e465f2cc468f2,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,492.0,492,0.00984,344,0.6991869918699187,0.50716,1.378631973873962,infrastructure,tower_load
edge_1b7c062a2037025aeb,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,1790.0,1790,0.0358,868,0.4849162011173184,0.50716,0.9561404706942944,infrastructure,weather
edge_68270847fc16ca968e,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:infrastructure_severely_degraded:b1e30b31d54a,context_cooccurs,context_cooccurrence,False,658.0,658,0.01316,258,0.39209726443769,0.50716,0.773123401762146,application,infrastructure
